,variable,1-JS Divergence,1-NMSE,site,seed,algorithm
8771,WMS_FreeRecall_RawScore,0.8752323636571091,0.6588708710697789,TOP1,3,MICE
8772,WASI_WAIS3_MatrixReasoning_RawScore,0.8682868779100406,-0.2753970861646624,TOP1,3,MICE
8773,GroovedPegs_Dominant_RawScore,0.7321647584034339,-0.2096850054068226,TOP1,3,MICE
8774,WCTS_PerservativeResponses_RawScore,0.8657917327497887,0.8436721461632569,TOP1,3,MICE
8775,WMS_ImmediateThematicRecall_B_RawScore,0.9484079779831034,-0.3189210960109949,TOP1,3,MICE
8776,VF_MCCB_BACS_VerbalFluency_RawScore,0.7038479621764471,-1.3081852160759395,TOP1,3,MICE
8777,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.5460363192207498,0.3508155088793744,TOP1,3,MICE
8778,WASI_WAIS3_BlockDesign_RawScore,0.8525660511310994,-0.0942686048683476,TOP1,3,MICE
8779,WAIS3_DigitSpanForward_RawScore,0.9504807475349756,0.1210138876950847,TOP1,3,MICE
8780,WAIS3_DigitSpanBackwards_RawScore,0.9387757946524392,0.273371104815864,TOP1,3,MICE
8781,WAIS3_BACS_SymbolCoding_RawRelative,0.5219269241301299,-0.2235387326867013,TOP1,3,MICE
8782,CVLT_BACS_Verbal_Total_RawScore,0.8400690314411129,0.2516286935744994,TOP1,3,MICE
8783,DKEFS_ColorWordInterference_Inhibition_RawScore,0.7016055946179153,-0.217002883128567,TOP1,3,MICE
8784,WASI_WAIS3_Vocabulary_RawScore,0.8785311742170059,-0.1804648968428139,TOP1,3,MICE
8785,WMS_ImmediateStoryRecall_A_RawScore,0.9114628116365504,0.8746791601879303,TOP1,3,MICE
8786,DKEFS_ColorWordInterference_Switching_RawScore,0.7288086009794223,-0.378593835681194,TOP1,3,MICE
8787,WASI_WAIS3_Similarities_RawScore,0.8616095389167562,-0.4194262175400096,TOP1,3,MICE
8788,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.6929269451893438,-0.2563111870634167,TOP1,3,MICE
8789,CaliforniaVLT_FreeRecall_RawScore,0.9879658488458312,-0.6542137271937445,TOP1,3,MICE
8790,WAIS3_DigitSpan_RawScore,0.8967580968309043,0.576896008579376,TOP1,3,MICE
8791,WMS_TotalRecall_RawScore,0.9041889206890912,0.9562230033031252,TOP1,3,MICE
8792,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.9079507831566908,-0.3376246680312516,TOP1,3,MICE
8793,WCTS_FailureToMaintain_RawScore,0.9309017266454224,-0.3909550045913681,TOP1,3,MICE
8794,ReyOCF_Copy_RawScore,0.9074057369826858,-0.8843281687623321,TOP1,3,MICE
8795,Rey_BVMT_LongTerm_RawScore,0.7201945555917322,-0.3994791718286965,TOP1,3,MICE
8796,WCTS_PerservativeError_RawScore,0.8803352427856711,0.8281927135616873,TOP1,3,MICE
8797,VerbalFluency_Letters,0.845299377700348,-0.2988159263630288,TOP1,3,MICE
8798,GroovedPegs_NDominant_RawScore,0.7712040004742005,-0.2070794861741436,TOP2,3,MICE
8799,WMS_ImmediateThematicRecall_A_RawScore,0.9076483054180724,-0.2719774377638564,TOP2,3,MICE
8800,WMS_ImmediateStoryRecall_B_RawScore,0.9187262938859376,0.8901570872108101,TOP2,3,MICE
8801,WASI_WAIS3_MatrixReasoning_RawScore,0.8709074306803424,-0.2631300922720676,TOP2,3,MICE
8802,GroovedPegs_Dominant_RawScore,0.7239880519753299,-0.1326109701417668,TOP2,3,MICE
8803,Trailmaking_test_part_A,0.8387796228018892,-0.72537269644168,TOP2,3,MICE
8804,MCCB_Mazes_RawScore,0.9177597648752324,-0.4410630766594381,TOP2,3,MICE
8805,WMS_ImmediateThematicRecall_B_RawScore,0.957290997565577,-0.2123862925765851,TOP2,3,MICE
8806,VF_MCCB_BACS_VerbalFluency_RawScore,0.7543900850242362,-1.967167555939406,TOP2,3,MICE
8807,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.6137726929986704,0.1126805970409234,TOP2,3,MICE
8808,WASI_WAIS3_BlockDesign_RawScore,0.7884869338584292,-0.155138264115177,TOP2,3,MICE
8809,WAIS3_DigitSpanForward_RawScore,0.9374278995889432,0.234276748983903,TOP2,3,MICE
8810,WAIS3_DigitSpanBackwards_RawScore,0.9777780561422,0.280751145829397,TOP2,3,MICE
8811,WAIS3_BACS_SymbolCoding_RawRelative,0.5319987285748192,-0.3065906104045615,TOP2,3,MICE
8812,DKEFS_ColorWordInterference_Inhibition_RawScore,0.7435562974210255,-0.194758648072888,TOP2,3,MICE
8813,HVLT_Total_RawScore,0.9459104182500216,0.0072686265565869,TOP2,3,MICE
8814,WASI_WAIS3_Vocabulary_RawScore,0.8402965516516596,-0.2689696855217338,TOP2,3,MICE
8815,WMS_ImmediateStoryRecall_A_RawScore,0.941606041284952,0.8481883561995053,TOP2,3,MICE
8816,DKEFS_ColorWordInterference_Switching_RawScore,0.7249977216925911,-0.4486998914761884,TOP2,3,MICE
8817,WASI_WAIS3_Similarities_RawScore,0.8333131401387752,-0.4070040723043278,TOP2,3,MICE
8818,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.7448930491415976,-0.9416263155073528,TOP2,3,MICE
8819,WAIS3_DigitSpan_RawScore,0.9277295998158596,0.6226020064210129,TOP2,3,MICE
8820,WMS_TotalRecall_RawScore,0.9036398248458202,0.9447842437476276,TOP2,3,MICE
8821,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.8962912707471625,-0.1234250167281014,TOP2,3,MICE
8822,UPSAB_Total_RawScore,0.8736807443931452,-0.7784927299755642,TOP2,3,MICE
8823,Rey_BVMT_LongTerm_RawScore,0.7492464090396034,-0.2990888398073663,TOP2,3,MICE
8824,CANTAB_IED_StagesCompletedTrials_RawScore,0.6352716717567006,-2.349964119492343,CNSR 1,4,MICE
8825,CANTAB_SOCP_AMoveITime_RawScore,0.5071240179976351,-0.2822920839705511,CNSR 1,4,MICE
8826,CANTAB_RTI_MovementTime_RawScore,0.556568589414953,0.4340070599338154,CNSR 1,4,MICE
8827,CANTAB_RVP_ASim357246_RawScore,0.4769822564073839,-0.970535038696226,CNSR 1,4,MICE
8828,CANTAB_SOCP_5MoveSTime_RawScore,0.6688040637946144,-0.4549062481492487,CNSR 1,4,MICE
8829,CANTAB_RTI_ReactionTime_RawScore,0.5509125590664075,-0.0632202249895286,CNSR 1,4,MICE
8830,CANTAB_SWM_Strategy_RawScore,0.6533586748161836,-0.9285358742800254,CNSR 1,4,MICE
8831,CANTAB_RVP_Latency357246_RawScore,0.7512260456257823,-1.0298415006702073,CNSR 1,4,MICE
8832,CANTAB_RTI_ChoiceMovementTime_RawScore,0.5830534971454528,0.5829022713501955,CNSR 1,4,MICE
8833,VF_MCCB_BACS_VerbalFluency_RawScore,0.4251760250402361,-7.846176387990086,CNSR 1,4,MICE
8834,CANTAB_RTI_ChoiceReactionTime_RawScore,0.6466857345775556,-0.053876186748472,CNSR 1,4,MICE
8835,CANTAB_SOCP_SolvedMinMoves_RawScore,0.8390235961281297,0.3603113753716163,CNSR 1,4,MICE
8836,CANTAB_SOCP_AMoveMoves_RawScore,0.7130329901340595,0.3402642941037324,CNSR 1,4,MICE
8837,CANTAB_RVP_Latency357_RawScore,0.5297466998928262,-1.3433691146378055,CNSR 1,4,MICE
8838,CANTAB_SOCP_5MoveITime_RawScore,0.6761725410850474,-0.0639662792935766,CNSR 1,4,MICE
8839,CANTAB_RVP_ASim357_RawScore,0.6056383484186777,-0.5880400170583389,CNSR 1,4,MICE
8840,CANTAB_IED_ErrorsIDS_RawScore,0.6618576071417815,-0.3492984112254202,CNSR 1,4,MICE
8841,CANTAB_SOCP_AMoveISime_RawScore,0.6284373354819254,-0.2882225770920581,CNSR 1,4,MICE
8842,CANTAB_SOCP_5MoveMoves_RawScore,0.7305769741450024,0.4088646292719706,CNSR 1,4,MICE
8843,CANTAB_IED_TotalErrorsAdjUncompleted_RawScore,0.6910646386386128,-0.0753240833519981,CNSR 1,4,MICE
8844,CANTAB_IED_StagesCompletedTrials_RawScore,0.6120863412570476,-1.1073514520841288,CNSR 2,4,MICE
8845,CANTAB_SOCP_AMoveITime_RawScore,0.3387434021853941,-31.806836065122653,CNSR 2,4,MICE
8846,CANTAB_RTI_MovementTime_RawScore,0.5365204098318888,0.7539789952519633,CNSR 2,4,MICE
8847,CANTAB_RVP_ASim357246_RawScore,0.6824884932294846,0.3338289788896816,CNSR 2,4,MICE
8848,CANTAB_SOCP_5MoveSTime_RawScore,0.5532786539822643,-1.91471721011758,CNSR 2,4,MICE
8849,CANTAB_PAL_TotalErrors8_RawScore,0.5586450851386686,-2.7610114192495923,CNSR 2,4,MICE
8850,CANTAB_RTI_ReactionTime_RawScore,0.6516624886787283,0.0278404781554502,CNSR 2,4,MICE
8851,WASI_WAIS3_MatrixReasoning_RawScore,0.6952932023534315,-1.6882627660043177,CNSR 2,4,MICE
8852,CANTAB_DMS_TotalCorrect_RawScore,0.5558736687432755,-0.9295304083227108,CNSR 2,4,MICE
8853,CANTAB_ERT_PercentCorrect_RawScore,0.4170841384983819,-3.563719440147093,CNSR 2,4,MICE
8854,CANTAB_DMS_TotalCorrectSimultaneous_RawScore,0.7059982954153781,-1.4053627760252358,CNSR 2,4,MICE
8855,CANTAB_SWM_Strategy_RawScore,0.7976003088296689,-0.7120344207002978,CNSR 2,4,MICE
8856,CANTAB_RVP_Latency357246_RawScore,0.6641601115883412,-0.5722077486511699,CNSR 2,4,MICE
8857,CANTAB_PAL_FirstTrial_RawScore,0.677428122562534,-1.296891035315424,CNSR 2,4,MICE
8858,CANTAB_RTI_ChoiceMovementTime_RawScore,0.6327232449896446,0.8266533260837745,CNSR 2,4,MICE
8859,CANTAB_RTI_ChoiceReactionTime_RawScore,0.6047835608881013,0.0085443548735364,CNSR 2,4,MICE
8860,CANTAB_SOCP_SolvedMinMoves_RawScore,0.9502333679507402,-0.0186627593121,CNSR 2,4,MICE
8861,CANTAB_DMS_CorrectLatencyAllDelays_RawScore,0.291931177764497,-4.211476560022229,CNSR 2,4,MICE
8862,WASI_WAIS3_BlockDesign_RawScore,0.5878323728642794,-1.1599172771755293,CNSR 2,4,MICE
8863,CANTAB_RVP_Latency357_RawScore,0.706103882179048,-0.1523483541910952,CNSR 2,4,MICE
8864,CVLT_BACS_Verbal_Total_RawScore,0.6052426294425267,-1.3628548545182206,CNSR 2,4,MICE
8865,WASI_WAIS3_Vocabulary_RawScore,0.6195739246296788,-0.0153630407550156,CNSR 2,4,MICE
8866,CANTAB_DMS_TotalCorrectAllDelays_RawScore,0.7651459981602932,-0.2466224304819235,CNSR 2,4,MICE
8867,CANTAB_PAL_TotalErrors6_RawScore,0.5769078921363766,-3.87475280158207,CNSR 2,4,MICE
8868,CANTAB_SOCP_5MoveITime_RawScore,0.611460298114015,-1.4247462051600517,CNSR 2,4,MICE
8869,WASI_WAIS3_Similarities_RawScore,0.7153000872505987,-0.5857418111753372,CNSR 2,4,MICE
8870,CANTAB_RVP_ASim357_RawScore,0.6642139314748304,-0.1559095312616341,CNSR 2,4,MICE
8871,CANTAB_RVP_Latency357246468_RawScore,0.386482489972346,-3.00836141037152,CNSR 2,4,MICE
8872,CANTAB_IED_ErrorsIDS_RawScore,0.6757703845769738,0.8376946906462439,CNSR 2,4,MICE
8873,CANTAB_SOCP_AMoveISime_RawScore,0.6590390704679558,-6.316195567125345,CNSR 2,4,MICE
8874,CANTAB_SOCP_5MoveMoves_RawScore,0.8454407137551543,-0.4012794386436691,CNSR 2,4,MICE
8875,CANTAB_ERT_MeanLatency_RawScore,0.36698116198898,-2.1353546413885445,CNSR 2,4,MICE
8876,CANTAB_IED_TotalErrorsAdjUncompleted_RawScore,0.637260625191927,0.8290995710872506,CNSR 2,4,MICE
8877,CANTAB_SOCP_AMoveITime_RawScore,0.5957164485631695,-0.6575295290194023,CNSR 3,4,MICE
8878,CANTAB_RTI_MovementTime_RawScore,0.5529527122428343,0.3976238336247228,CNSR 3,4,MICE
8879,CANTAB_RVP_ASim357246_RawScore,0.5552401875291784,-0.1067973420767869,CNSR 3,4,MICE
8880,CANTAB_RTI_ReactionTime_RawScore,0.5599712988757772,0.0790796165372422,CNSR 3,4,MICE
8881,WASI_WAIS3_MatrixReasoning_RawScore,0.6765367173664327,-1.4340321234876936,CNSR 3,4,MICE
8882,CANTAB_SWM_Strategy_RawScore,0.7389551020040975,-1.1932644059927502,CNSR 3,4,MICE
8883,CANTAB_RTI_ChoiceMovementTime_RawScore,0.5696211921413215,0.4642967764510811,CNSR 3,4,MICE
8884,CANTAB_RTI_ChoiceReactionTime_RawScore,0.4835643900222796,0.2932772643992544,CNSR 3,4,MICE
8885,CANTAB_SOCP_SolvedMinMoves_RawScore,0.901217748985194,-0.8078610952108376,CNSR 3,4,MICE
8886,WASI_WAIS3_BlockDesign_RawScore,0.5232417281132711,-0.6918482213199202,CNSR 3,4,MICE
8887,CVLT_BACS_Verbal_Total_RawScore,0.533815804491722,-0.9926847110460864,CNSR 3,4,MICE
8888,WASI_WAIS3_Vocabulary_RawScore,0.6053575726584496,-0.2400811067027137,CNSR 3,4,MICE
8889,CANTAB_DMS_TotalCorrectAllDelays_RawScore,0.8719110988730597,-0.6387726638772666,CNSR 3,4,MICE
8890,WASI_WAIS3_Similarities_RawScore,0.7273598250012426,-0.6458423677363401,CNSR 3,4,MICE
8891,CANTAB_RVP_ASim357_RawScore,0.6635547057949291,0.0661886937290846,CNSR 3,4,MICE
8892,CANTAB_IED_ErrorsIDS_RawScore,0.6625029837434356,0.8530312308634416,CNSR 3,4,MICE
8893,CANTAB_SOCP_AMoveISime_RawScore,0.6291043069545104,-0.5396945873067494,CNSR 3,4,MICE
8894,CANTAB_IED_TotalErrorsAdjUncompleted_RawScore,0.6079679699474212,0.7953481523382431,CNSR 3,4,MICE
8895,GroovedPegs_NDominant_RawScore,0.7225461477728372,-0.237039050310327,TOP1,4,MICE
8896,WCTS_NumberCategories_RawScore,0.9089969206962426,0.3380640492663944,TOP1,4,MICE
8897,WMS_ImmediateThematicRecall_A_RawScore,0.9235579115173528,-0.092487808725751,TOP1,4,MICE
8898,WMS_ImmediateStoryRecall_B_RawScore,0.9346636962996092,0.8731064293078958,TOP1,4,MICE
8899,WMS_FreeRecall_RawScore,0.8676610004666336,0.6580073680788818,TOP1,4,MICE
8900,WASI_WAIS3_MatrixReasoning_RawScore,0.8502906049894194,-0.3362755754678059,TOP1,4,MICE
8901,GroovedPegs_Dominant_RawScore,0.7249710215664891,-0.0566574467289864,TOP1,4,MICE
8902,WCTS_PerservativeResponses_RawScore,0.8635146499782382,0.8446008264830791,TOP1,4,MICE
8903,WMS_ImmediateThematicRecall_B_RawScore,0.9574823959030386,-0.1805287393548331,TOP1,4,MICE
8904,VF_MCCB_BACS_VerbalFluency_RawScore,0.6874623621048727,-1.2313916086778205,TOP1,4,MICE
8905,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.5437155046241091,0.29690665884316,TOP1,4,MICE
8906,WASI_WAIS3_BlockDesign_RawScore,0.8384062973428956,-0.1300096328387241,TOP1,4,MICE
8907,WAIS3_DigitSpanForward_RawScore,0.9459136871960904,0.1008607669544076,TOP1,4,MICE
8908,WAIS3_DigitSpanBackwards_RawScore,0.9131264439313704,0.2011331444759206,TOP1,4,MICE
8909,WAIS3_BACS_SymbolCoding_RawRelative,0.4626136087800517,0.0021123469704841,TOP1,4,MICE
8910,CVLT_BACS_Verbal_Total_RawScore,0.8244927600339443,0.2626159805965089,TOP1,4,MICE
8911,DKEFS_ColorWordInterference_Inhibition_RawScore,0.7005971819328327,-0.3338623143923125,TOP1,4,MICE
8912,WASI_WAIS3_Vocabulary_RawScore,0.8103334704809454,-0.1231449526987138,TOP1,4,MICE
8913,WMS_ImmediateStoryRecall_A_RawScore,0.9044583743722108,0.8961713815083577,TOP1,4,MICE
8914,DKEFS_ColorWordInterference_Switching_RawScore,0.723155435400481,-0.3981851081261658,TOP1,4,MICE
8915,WASI_WAIS3_Similarities_RawScore,0.8582383237655342,-0.484839099327903,TOP1,4,MICE
8916,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.725014596514211,-0.2262744655997111,TOP1,4,MICE
8917,CaliforniaVLT_FreeRecall_RawScore,0.9450748203373068,-0.3136403127715028,TOP1,4,MICE
8918,WAIS3_DigitSpan_RawScore,0.8940698991588487,0.5962611528020891,TOP1,4,MICE
8919,WMS_TotalRecall_RawScore,0.8875795482219597,0.9628927754721776,TOP1,4,MICE
8920,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.900290394523857,-0.3100724894885329,TOP1,4,MICE
8921,WCTS_FailureToMaintain_RawScore,0.9715842411821726,-0.4160927456382,TOP1,4,MICE
8922,ReyOCF_Copy_RawScore,0.9171851234192538,-0.7320659419992501,TOP1,4,MICE
8923,Rey_BVMT_LongTerm_RawScore,0.7789300960527377,-0.4963651050080775,TOP1,4,MICE
8924,WCTS_PerservativeError_RawScore,0.8743096169060333,0.8500875302989496,TOP1,4,MICE
8925,VerbalFluency_Letters,0.8478389558077043,-0.4223867796479652,TOP1,4,MICE
8926,GroovedPegs_NDominant_RawScore,0.7832374541430727,-0.2445581725699896,TOP2,4,MICE
8927,WMS_ImmediateThematicRecall_A_RawScore,0.9243822012455478,-0.259824787084584,TOP2,4,MICE
8928,WMS_ImmediateStoryRecall_B_RawScore,0.9333695697369874,0.8616103415141845,TOP2,4,MICE
8929,WASI_WAIS3_MatrixReasoning_RawScore,0.8928884978937753,-0.3257452367820947,TOP2,4,MICE
8930,GroovedPegs_Dominant_RawScore,0.7203184655054107,-0.2388177941070741,TOP2,4,MICE
8931,Trailmaking_test_part_A,0.8849997456157741,-0.5768121180603951,TOP2,4,MICE
8932,MCCB_Mazes_RawScore,0.901527561556687,-0.4615565953623779,TOP2,4,MICE
8933,WMS_ImmediateThematicRecall_B_RawScore,0.9436990520792288,-0.2194117098348931,TOP2,4,MICE
8934,VF_MCCB_BACS_VerbalFluency_RawScore,0.7601960579222099,-2.0495399389725177,TOP2,4,MICE
8935,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.5950133200149715,0.028163463373553,TOP2,4,MICE
8936,WASI_WAIS3_BlockDesign_RawScore,0.7756589003490082,-0.0266887759742089,TOP2,4,MICE
8937,WAIS3_DigitSpanForward_RawScore,0.9460771581301652,0.2441443166516362,TOP2,4,MICE
8938,WAIS3_DigitSpanBackwards_RawScore,0.956353420943334,0.2833383719235358,TOP2,4,MICE
8939,WAIS3_BACS_SymbolCoding_RawRelative,0.5470865068741435,-0.3497253042176709,TOP2,4,MICE
8940,DKEFS_ColorWordInterference_Inhibition_RawScore,0.7408415678979565,-0.1255855189940484,TOP2,4,MICE
8941,HVLT_Total_RawScore,0.9292184933281544,-0.0157512313783327,TOP2,4,MICE
8942,WASI_WAIS3_Vocabulary_RawScore,0.8748717607567966,-0.1950008356803749,TOP2,4,MICE
8943,WMS_ImmediateStoryRecall_A_RawScore,0.9317838879614352,0.8465044386488172,TOP2,4,MICE
8944,DKEFS_ColorWordInterference_Switching_RawScore,0.7587924158294104,-0.3714152165562201,TOP2,4,MICE
8945,WASI_WAIS3_Similarities_RawScore,0.8441075229357791,-0.3470982557145097,TOP2,4,MICE
8946,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.7015740394750506,-0.8841817499597977,TOP2,4,MICE
8947,WAIS3_DigitSpan_RawScore,0.910043813574722,0.562874671785034,TOP2,4,MICE
8948,WMS_TotalRecall_RawScore,0.9080020123539484,0.936867278696736,TOP2,4,MICE
8949,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.9242099486753792,-0.2133619109994065,TOP2,4,MICE
8950,UPSAB_Total_RawScore,0.8771380731728511,-0.7684962557075241,TOP2,4,MICE
8951,Rey_BVMT_LongTerm_RawScore,0.7392605696780965,-0.4073878948754839,TOP2,4,MICE
8952,CANTAB_IED_StagesCompletedTrials_RawScore,0.5909500035519806,-1.665458347856397,CNSR 1,5,MICE
8953,CANTAB_SOCP_AMoveITime_RawScore,0.5175405999549145,-0.3513168512706994,CNSR 1,5,MICE
8954,CANTAB_RTI_MovementTime_RawScore,0.6590272581358364,0.6108607531075141,CNSR 1,5,MICE
8955,CANTAB_RVP_ASim357246_RawScore,0.4305761332386016,-0.4925998919087437,CNSR 1,5,MICE
8956,CANTAB_SOCP_5MoveSTime_RawScore,0.6584340707518271,0.0489706164315746,CNSR 1,5,MICE
8957,CANTAB_RTI_ReactionTime_RawScore,0.4861030302835595,0.2042509982914681,CNSR 1,5,MICE
8958,CANTAB_SWM_Strategy_RawScore,0.6170816514000367,-1.1284932091303417,CNSR 1,5,MICE
8959,CANTAB_RVP_Latency357246_RawScore,0.7697688785541068,-0.9532199471735344,CNSR 1,5,MICE
8960,CANTAB_RTI_ChoiceMovementTime_RawScore,0.7052273292035425,0.6456073128038684,CNSR 1,5,MICE
8961,VF_MCCB_BACS_VerbalFluency_RawScore,0.3712335369793937,-12.585635966251116,CNSR 1,5,MICE
8962,CANTAB_RTI_ChoiceReactionTime_RawScore,0.6715177732928616,0.0142873747439303,CNSR 1,5,MICE
8963,CANTAB_SOCP_SolvedMinMoves_RawScore,0.8770768531840065,0.3479502425285558,CNSR 1,5,MICE
8964,CANTAB_SOCP_AMoveMoves_RawScore,0.7188271797084572,0.2490894943654188,CNSR 1,5,MICE
8965,CANTAB_RVP_Latency357_RawScore,0.5970855395040153,-0.6589674765859761,CNSR 1,5,MICE
8966,CANTAB_SOCP_5MoveITime_RawScore,0.6030494286993997,0.0685864565743987,CNSR 1,5,MICE
8967,CANTAB_RVP_ASim357_RawScore,0.592282141497986,-1.0636223706487011,CNSR 1,5,MICE
8968,CANTAB_IED_ErrorsIDS_RawScore,0.7173758820563576,0.2352922353242348,CNSR 1,5,MICE
8969,CANTAB_SOCP_AMoveISime_RawScore,0.5952286261876747,-0.1616645221017698,CNSR 1,5,MICE
8970,CANTAB_SOCP_5MoveMoves_RawScore,0.7331809421583135,0.3635809673321423,CNSR 1,5,MICE
8971,CANTAB_IED_TotalErrorsAdjUncompleted_RawScore,0.7059336680844592,0.333975802300314,CNSR 1,5,MICE
8972,CANTAB_IED_StagesCompletedTrials_RawScore,0.6405081848268854,-1.169778696369096,CNSR 2,5,MICE
8973,CANTAB_SOCP_AMoveITime_RawScore,0.4504072835043657,-37.80478430047373,CNSR 2,5,MICE
8974,CANTAB_RTI_MovementTime_RawScore,0.5742662219184417,0.7946356662338226,CNSR 2,5,MICE
8975,CANTAB_RVP_ASim357246_RawScore,0.6799288918387736,-0.0051929979482465,CNSR 2,5,MICE
8976,CANTAB_SOCP_5MoveSTime_RawScore,0.5674236623486233,-1.8348990247480896,CNSR 2,5,MICE
8977,CANTAB_PAL_TotalErrors8_RawScore,0.6287685765773633,-2.185426862425231,CNSR 2,5,MICE
8978,CANTAB_RTI_ReactionTime_RawScore,0.6731867525199207,0.1823437358275317,CNSR 2,5,MICE
8979,WASI_WAIS3_MatrixReasoning_RawScore,0.6469125914228997,-2.162510463937965,CNSR 2,5,MICE
8980,CANTAB_DMS_TotalCorrect_RawScore,0.6316956130488836,-0.1626094822977919,CNSR 2,5,MICE
8981,CANTAB_ERT_PercentCorrect_RawScore,0.4178701359588376,-2.2999811578319536,CNSR 2,5,MICE
8982,CANTAB_DMS_TotalCorrectSimultaneous_RawScore,0.6435612652828326,-0.7668482936621732,CNSR 2,5,MICE
8983,CANTAB_SWM_Strategy_RawScore,0.7777734191154619,-0.58460473049515,CNSR 2,5,MICE
8984,CANTAB_RVP_Latency357246_RawScore,0.6852435882864869,-0.1379233143460958,CNSR 2,5,MICE
8985,CANTAB_PAL_FirstTrial_RawScore,0.6095095863046097,-1.2268638696045877,CNSR 2,5,MICE
8986,CANTAB_RTI_ChoiceMovementTime_RawScore,0.5938859329408892,0.7423563135180324,CNSR 2,5,MICE
8987,CANTAB_RTI_ChoiceReactionTime_RawScore,0.6467960103389766,0.1152785415118353,CNSR 2,5,MICE
8988,CANTAB_SOCP_SolvedMinMoves_RawScore,0.8961638298915005,-0.5830569908228582,CNSR 2,5,MICE
8989,CANTAB_DMS_CorrectLatencyAllDelays_RawScore,0.3872092422632534,-3.157890284503619,CNSR 2,5,MICE
8990,WASI_WAIS3_BlockDesign_RawScore,0.5792700644313086,-1.2414235895217756,CNSR 2,5,MICE
8991,CANTAB_RVP_Latency357_RawScore,0.7686990706723275,-0.272829886143588,CNSR 2,5,MICE
8992,CVLT_BACS_Verbal_Total_RawScore,0.5900904584920882,-1.381021547365929,CNSR 2,5,MICE
8993,WASI_WAIS3_Vocabulary_RawScore,0.6408374409858343,-0.0763237342812908,CNSR 2,5,MICE
8994,CANTAB_DMS_TotalCorrectAllDelays_RawScore,0.7715047488058269,-0.080753839313199,CNSR 2,5,MICE
8995,CANTAB_PAL_TotalErrors6_RawScore,0.665287567478983,-3.349044166117337,CNSR 2,5,MICE
8996,CANTAB_SOCP_5MoveITime_RawScore,0.6562254134391283,-0.8821569741481017,CNSR 2,5,MICE
8997,WASI_WAIS3_Similarities_RawScore,0.6588629139185374,-0.4210019267822735,CNSR 2,5,MICE
8998,CANTAB_RVP_ASim357_RawScore,0.6543798582644826,0.359377316295168,CNSR 2,5,MICE
8999,CANTAB_RVP_Latency357246468_RawScore,0.3858936523701142,-3.605551661522222,CNSR 2,5,MICE
9000,CANTAB_IED_ErrorsIDS_RawScore,0.7219513932474437,0.6668133121073918,CNSR 2,5,MICE
9001,CANTAB_SOCP_AMoveISime_RawScore,0.6629146922200995,-4.137565492462064,CNSR 2,5,MICE
9002,CANTAB_SOCP_5MoveMoves_RawScore,0.8065981475752693,-0.3606535851593522,CNSR 2,5,MICE
9003,CANTAB_ERT_MeanLatency_RawScore,0.3473851071085089,-2.5110275943921287,CNSR 2,5,MICE
9004,CANTAB_IED_TotalErrorsAdjUncompleted_RawScore,0.6838861211315004,0.6159621750770028,CNSR 2,5,MICE
9005,CANTAB_SOCP_AMoveITime_RawScore,0.6786947107721902,-0.4050614702506574,CNSR 3,5,MICE
9006,CANTAB_RTI_MovementTime_RawScore,0.481079392068427,0.4805806152287505,CNSR 3,5,MICE
9007,CANTAB_RVP_ASim357246_RawScore,0.5994481607807254,-0.4350145322360055,CNSR 3,5,MICE
9008,CANTAB_RTI_ReactionTime_RawScore,0.593665930430098,0.0653489204224478,CNSR 3,5,MICE
9009,WASI_WAIS3_MatrixReasoning_RawScore,0.614877203321603,-1.3440759282436383,CNSR 3,5,MICE
9010,CANTAB_SWM_Strategy_RawScore,0.7147760287974212,-1.4178139676077213,CNSR 3,5,MICE
9011,CANTAB_RTI_ChoiceMovementTime_RawScore,0.588210691448896,0.3801053146714996,CNSR 3,5,MICE
9012,CANTAB_RTI_ChoiceReactionTime_RawScore,0.5835131740154897,0.1206631178213567,CNSR 3,5,MICE
9013,CANTAB_SOCP_SolvedMinMoves_RawScore,0.9001422345422587,-1.055905361572219,CNSR 3,5,MICE
9014,WASI_WAIS3_BlockDesign_RawScore,0.5481329656117881,-0.2044724562147748,CNSR 3,5,MICE
9015,CVLT_BACS_Verbal_Total_RawScore,0.4975363513831206,-1.4103877103145577,CNSR 3,5,MICE
9016,WASI_WAIS3_Vocabulary_RawScore,0.5455461224324234,-0.615550718022541,CNSR 3,5,MICE
9017,CANTAB_DMS_TotalCorrectAllDelays_RawScore,0.8698363164413474,-0.5259660349495447,CNSR 3,5,MICE
9018,WASI_WAIS3_Similarities_RawScore,0.6826753484909928,-0.9209399392888118,CNSR 3,5,MICE
9019,CANTAB_RVP_ASim357_RawScore,0.7170888619047149,0.0890942214572985,CNSR 3,5,MICE
9020,CANTAB_IED_ErrorsIDS_RawScore,0.7145411783214615,0.6978567054500919,CNSR 3,5,MICE
