,variable,Frobenius,Correlation,seed,num_samples,overlap,noise (%),missingness,algorithm
7216,6,8.199243422825646,0.2924932676504957,7.0,100,4,10.0,noise-blocks-dependence,MICE
7217,7,8.222061582693396,0.3144896973956703,8.0,100,4,10.0,noise-blocks-dependence,MICE
7218,8,8.231073625692604,0.3285077304129012,9.0,100,4,10.0,noise-blocks-dependence,MICE
7219,9,7.887290456050353,0.3583733851402755,10.0,100,4,10.0,noise-blocks-dependence,MICE
7220,0,2.253269956778427,0.9568820167503505,1.0,100,4,30.0,noise,MICE
7221,1,2.3084641262491066,0.9550466651739794,2.0,100,4,30.0,noise,MICE
7222,2,2.412722530061421,0.9508756295626204,3.0,100,4,30.0,noise,MICE
7223,3,2.2151586284452525,0.958398072877323,4.0,100,4,30.0,noise,MICE
7224,4,2.340426300405352,0.9539847213436842,5.0,100,4,30.0,noise,MICE
7225,5,2.2422379537340418,0.9576613855181588,6.0,100,4,30.0,noise,MICE
7226,6,2.304812487756565,0.95482317934117,7.0,100,4,30.0,noise,MICE
7227,7,2.279285496712601,0.9562738840507752,8.0,100,4,30.0,noise,MICE
7228,8,2.237287555056353,0.9576241615804142,9.0,100,4,30.0,noise,MICE
7229,9,2.0784543426957347,0.9635833503594604,10.0,100,4,30.0,noise,MICE
7230,0,8.094401091411411,0.3938321102384434,1.0,100,4,30.0,blocks,MICE
7231,1,8.040614316173825,0.3700746079952415,2.0,100,4,30.0,blocks,MICE
7232,2,7.528868629756086,0.4976142605551831,3.0,100,4,30.0,blocks,MICE
7233,3,9.040224857204166,0.2487401511471167,4.0,100,4,30.0,blocks,MICE
7234,4,8.651850568961663,0.3082610568277809,5.0,100,4,30.0,blocks,MICE
7235,5,8.8963811123019,0.2858094799039196,6.0,100,4,30.0,blocks,MICE
7236,6,8.795395768858798,0.2788448093799406,7.0,100,4,30.0,blocks,MICE
7237,7,8.173354230838534,0.3788100347368454,8.0,100,4,30.0,blocks,MICE
7238,8,8.337011523552968,0.3569490124776828,9.0,100,4,30.0,blocks,MICE
7239,9,8.684202339672858,0.3115982385504454,10.0,100,4,30.0,blocks,MICE
7270,0,8.857318382132762,0.1373907235322835,1.0,100,4,30.0,noise-blocks-dependence,MICE
7271,1,8.819156298380697,0.177827995813098,2.0,100,4,30.0,noise-blocks-dependence,MICE
7272,2,8.990459436625349,0.1758796675676205,3.0,100,4,30.0,noise-blocks-dependence,MICE
7273,3,8.592959106937672,0.1943376328313053,4.0,100,4,30.0,noise-blocks-dependence,MICE
7274,4,8.639937190966142,0.1888294261124187,5.0,100,4,30.0,noise-blocks-dependence,MICE
7275,5,8.713366821531787,0.1787113738904985,6.0,100,4,30.0,noise-blocks-dependence,MICE
7276,6,9.969345753020251,0.1298174067748968,7.0,100,4,30.0,noise-blocks-dependence,MICE
7277,7,8.740325944894499,0.215911708929957,8.0,100,4,30.0,noise-blocks-dependence,MICE
7278,8,9.393312596797792,0.1730429238593344,9.0,100,4,30.0,noise-blocks-dependence,MICE
7279,9,8.638443148818238,0.2273356084057026,10.0,100,4,30.0,noise-blocks-dependence,MICE
7280,0,5.708443356758865,0.6908499009723382,1.0,100,4,50.0,noise,MICE
7281,1,5.715002773441655,0.6860778435926975,2.0,100,4,50.0,noise,MICE
7282,2,5.920514411736601,0.6489199628669122,3.0,100,4,50.0,noise,MICE
7283,3,5.436527505220548,0.716926895560798,4.0,100,4,50.0,noise,MICE
7284,4,5.423133598200809,0.7239989568951801,5.0,100,4,50.0,noise,MICE
7285,5,5.392098900061972,0.7213499324312913,6.0,100,4,50.0,noise,MICE
7286,6,5.3232118983819285,0.7307483260393383,7.0,100,4,50.0,noise,MICE
7287,7,5.235508256192278,0.7422235110850733,8.0,100,4,50.0,noise,MICE
7288,8,5.821583641606225,0.6709094641212929,9.0,100,4,50.0,noise,MICE
7289,9,5.290034092496671,0.7362466431816463,10.0,100,4,50.0,noise,MICE
7290,0,7.81973687513138,0.4704148387457106,1.0,100,4,50.0,blocks,MICE
7291,1,8.173028231778382,0.4208525845542364,2.0,100,4,50.0,blocks,MICE
7292,2,8.916365087180905,0.3813439256569335,3.0,100,4,50.0,blocks,MICE
7293,3,8.53538839940345,0.3480450848526596,4.0,100,4,50.0,blocks,MICE
7294,4,8.694287373090594,0.3595743824644398,5.0,100,4,50.0,blocks,MICE
7295,5,8.10300378042509,0.4322245862357114,6.0,100,4,50.0,blocks,MICE
7296,6,8.373256272816581,0.3413736599417301,7.0,100,4,50.0,blocks,MICE
7297,7,8.471791015556528,0.4351922290019039,8.0,100,4,50.0,blocks,MICE
7298,8,8.309687990866754,0.4060861941529015,9.0,100,4,50.0,blocks,MICE
7299,9,8.547703213177341,0.4416622705903995,10.0,100,4,50.0,blocks,MICE
7330,0,8.527990280835034,0.1604647217688843,1.0,100,4,50.0,noise-blocks-dependence,MICE
7331,1,9.012160301562195,0.0723879883955297,2.0,100,4,50.0,noise-blocks-dependence,MICE
7332,2,8.316974348081025,0.2166368412743757,3.0,100,4,50.0,noise-blocks-dependence,MICE
7333,3,8.768937791365294,0.1832770556863602,4.0,100,4,50.0,noise-blocks-dependence,MICE
7334,4,8.778354021094978,0.0789425302236832,5.0,100,4,50.0,noise-blocks-dependence,MICE
7335,5,8.998730927555442,0.0676851201749652,6.0,100,4,50.0,noise-blocks-dependence,MICE
7336,6,8.722454941391701,0.1257209241532048,7.0,100,4,50.0,noise-blocks-dependence,MICE
7337,7,8.697819556268167,0.1289508114172752,8.0,100,4,50.0,noise-blocks-dependence,MICE
7338,8,8.903290776457908,0.0845718048819212,9.0,100,4,50.0,noise-blocks-dependence,MICE
7339,9,8.657507574365484,0.1059997618135829,10.0,100,4,50.0,noise-blocks-dependence,MICE
7400,0,0.8634171168665897,0.9943764441079964,1.0,100,10,10.0,noise,MICE
7401,1,0.8418544375859844,0.994646972307582,2.0,100,10,10.0,noise,MICE
7402,2,0.8617878026417546,0.9944633234387584,3.0,100,10,10.0,noise,MICE
7403,3,0.8325498329568534,0.994693636382546,4.0,100,10,10.0,noise,MICE
7404,4,0.987324023310685,0.9926986569082084,5.0,100,10,10.0,noise,MICE
7405,5,0.9219352762725443,0.9935676102817352,6.0,100,10,10.0,noise,MICE
7406,6,0.9251479008425124,0.99345321800736,7.0,100,10,10.0,noise,MICE
7407,7,0.944870603801746,0.9932054037953644,8.0,100,10,10.0,noise,MICE
7408,8,0.8858535890824745,0.9940343756435174,9.0,100,10,10.0,noise,MICE
7409,9,0.9090165890358572,0.9937271333109298,10.0,100,10,10.0,noise,MICE
7410,0,9.42484235635886,0.3633569032023337,1.0,100,10,10.0,blocks,MICE
7411,1,8.700925853048812,0.4038836454919732,2.0,100,10,10.0,blocks,MICE
7412,2,8.532105253533713,0.4492842637302497,3.0,100,10,10.0,blocks,MICE
7413,3,9.580843935230158,0.3705562223354988,4.0,100,10,10.0,blocks,MICE
7414,4,8.967085995964855,0.4047414435146027,5.0,100,10,10.0,blocks,MICE
7415,5,8.697941431664926,0.37715233627451,6.0,100,10,10.0,blocks,MICE
7416,6,10.725311696320448,0.2626366992698942,7.0,100,10,10.0,blocks,MICE
7417,7,7.971209124646373,0.4934187055930569,8.0,100,10,10.0,blocks,MICE
7418,8,8.901849019766942,0.3654696653107981,9.0,100,10,10.0,blocks,MICE
7419,9,9.856125273509225,0.3207316916458391,10.0,100,10,10.0,blocks,MICE
7450,0,7.832960525240976,0.4509298971197722,1.0,100,10,10.0,noise-blocks-dependence,MICE
7451,1,8.971660245603244,0.3111195900195555,2.0,100,10,10.0,noise-blocks-dependence,MICE
7452,2,8.607815806960117,0.374840370481189,3.0,100,10,10.0,noise-blocks-dependence,MICE
7453,3,8.970228480673594,0.3257933763930331,4.0,100,10,10.0,noise-blocks-dependence,MICE
7454,4,8.480725960291814,0.3418236176419439,5.0,100,10,10.0,noise-blocks-dependence,MICE
7455,5,9.61368463486701,0.3135282851035288,6.0,100,10,10.0,noise-blocks-dependence,MICE
7456,6,8.240465819039443,0.3826964674734038,7.0,100,10,10.0,noise-blocks-dependence,MICE
7457,7,8.864785369130836,0.3612711601925853,8.0,100,10,10.0,noise-blocks-dependence,MICE
7458,8,8.793046133819205,0.3525718229939213,9.0,100,10,10.0,noise-blocks-dependence,MICE
7459,9,7.90233066793114,0.4471336345571111,10.0,100,10,10.0,noise-blocks-dependence,MICE
7460,0,2.2840624110169494,0.9590887488476167,1.0,100,10,30.0,noise,MICE
7461,1,2.286643596709147,0.9587877424295344,2.0,100,10,30.0,noise,MICE
7462,2,2.47778766281148,0.9516144226533384,3.0,100,10,30.0,noise,MICE
7463,3,2.374509684235067,0.9551990555808928,4.0,100,10,30.0,noise,MICE
7464,4,2.1908566234489366,0.9619480140212272,5.0,100,10,30.0,noise,MICE
7465,5,2.3593725857661707,0.9560633051942276,6.0,100,10,30.0,noise,MICE
7466,6,2.538804961057937,0.9496546411862568,7.0,100,10,30.0,noise,MICE
7467,7,2.2817736963383384,0.9589252059695502,8.0,100,10,30.0,noise,MICE
7468,8,2.2775396436131463,0.9589995341261726,9.0,100,10,30.0,noise,MICE
7469,9,2.3449715095941457,0.9564872140137456,10.0,100,10,30.0,noise,MICE
7470,0,7.873010485089106,0.467802561589597,1.0,100,10,30.0,blocks,MICE
7471,1,8.563853723967604,0.4112037903002025,2.0,100,10,30.0,blocks,MICE
7472,2,8.762794667539495,0.3787532979729247,3.0,100,10,30.0,blocks,MICE
7473,3,7.680884992309502,0.471723851544795,4.0,100,10,30.0,blocks,MICE
7474,4,7.535235047036853,0.5273080622184632,5.0,100,10,30.0,blocks,MICE
7475,5,8.36809605750437,0.3956436529822589,6.0,100,10,30.0,blocks,MICE
7476,6,8.879851600798267,0.3647069316951562,7.0,100,10,30.0,blocks,MICE
7477,7,7.717327523552413,0.4595182213809756,8.0,100,10,30.0,blocks,MICE
7478,8,7.673257708693191,0.432067089272161,9.0,100,10,30.0,blocks,MICE
7479,9,7.795144186471612,0.4362915142877044,10.0,100,10,30.0,blocks,MICE
7510,0,8.506468083127318,0.3073022989094857,1.0,100,10,30.0,noise-blocks-dependence,MICE
7511,1,8.122344394623076,0.3500001130920723,2.0,100,10,30.0,noise-blocks-dependence,MICE
7512,2,8.80896727765044,0.2583082101070572,3.0,100,10,30.0,noise-blocks-dependence,MICE
7513,3,8.75941356356797,0.233863046531866,4.0,100,10,30.0,noise-blocks-dependence,MICE
7514,4,9.14526339444084,0.2164475887804905,5.0,100,10,30.0,noise-blocks-dependence,MICE
7515,5,8.901888597157914,0.2454962096034338,6.0,100,10,30.0,noise-blocks-dependence,MICE
7516,6,8.818827153466282,0.2763968702948883,7.0,100,10,30.0,noise-blocks-dependence,MICE
7517,7,9.138089410077882,0.2145599062687337,8.0,100,10,30.0,noise-blocks-dependence,MICE
7518,8,9.777879652280795,0.154751399482067,9.0,100,10,30.0,noise-blocks-dependence,MICE
7519,9,8.623685742529338,0.2718749700146894,10.0,100,10,30.0,noise-blocks-dependence,MICE
7520,0,5.885550625575312,0.6919714343245136,1.0,100,10,50.0,noise,MICE
7521,1,5.477288205993218,0.7461201562378014,2.0,100,10,50.0,noise,MICE
7522,2,5.095128776340055,0.7791082212560788,3.0,100,10,50.0,noise,MICE
7523,3,5.439484333145258,0.7406319277106596,4.0,100,10,50.0,noise,MICE
7524,4,5.098938612431228,0.7755215115972793,5.0,100,10,50.0,noise,MICE
7525,5,5.891534563484242,0.6888465147487911,6.0,100,10,50.0,noise,MICE
7526,6,5.509837198812272,0.7354464771250948,7.0,100,10,50.0,noise,MICE
7527,7,5.137696391208482,0.7708985971173126,8.0,100,10,50.0,noise,MICE
7528,8,4.691059217673963,0.8189937775002073,9.0,100,10,50.0,noise,MICE
7529,9,5.595195456196702,0.721919304189163,10.0,100,10,50.0,noise,MICE
7530,0,6.801294070421072,0.5755928761213647,1.0,100,10,50.0,blocks,MICE
7531,1,7.014339042770784,0.5261317718201475,2.0,100,10,50.0,blocks,MICE
7532,2,6.8903585216778005,0.5838830912861501,3.0,100,10,50.0,blocks,MICE
7533,3,6.853312473077848,0.5617466408179813,4.0,100,10,50.0,blocks,MICE
7534,4,7.28323988993475,0.4964645070551873,5.0,100,10,50.0,blocks,MICE
7535,5,6.323472417370633,0.621612504917159,6.0,100,10,50.0,blocks,MICE
7536,6,7.16200890396737,0.5220498436805505,7.0,100,10,50.0,blocks,MICE
7537,7,7.1479379910688,0.5299731268285743,8.0,100,10,50.0,blocks,MICE
7538,8,6.316908845385713,0.6225321297077709,9.0,100,10,50.0,blocks,MICE
7539,9,8.01419277577579,0.4356919992269751,10.0,100,10,50.0,blocks,MICE
7570,0,8.31198266311874,0.2662031443536861,1.0,100,10,50.0,noise-blocks-dependence,MICE
7571,1,9.092532697838903,0.2247591759331283,2.0,100,10,50.0,noise-blocks-dependence,MICE
7572,2,8.800479322500744,0.2292240655677445,3.0,100,10,50.0,noise-blocks-dependence,MICE
7573,3,8.701291875622339,0.2387736095616275,4.0,100,10,50.0,noise-blocks-dependence,MICE
7574,4,8.517245086690519,0.2959822663475286,5.0,100,10,50.0,noise-blocks-dependence,MICE
7575,5,9.169745340772296,0.1213520049738135,6.0,100,10,50.0,noise-blocks-dependence,MICE
7576,6,9.195550418608844,0.1474579256837061,7.0,100,10,50.0,noise-blocks-dependence,MICE
7577,7,9.06847773399318,0.1665432440445038,8.0,100,10,50.0,noise-blocks-dependence,MICE
7578,8,8.825925064081877,0.2186774902305149,9.0,100,10,50.0,noise-blocks-dependence,MICE
7579,9,8.217147323471405,0.3596442004208,10.0,100,10,50.0,noise-blocks-dependence,MICE
7650,0,0.999018769243996,0.992105297343898,1.0,100,20,10.0,noise,MICE
7651,1,0.8640150951584028,0.993993546600464,2.0,100,20,10.0,noise,MICE
7652,2,1.007188426326502,0.9918683315126856,3.0,100,20,10.0,noise,MICE
7653,3,1.04965711456512,0.9911874492435432,4.0,100,20,10.0,noise,MICE
7654,4,0.9933924496594018,0.9922179897033264,5.0,100,20,10.0,noise,MICE
7655,5,0.97051192202613,0.99252525269295,6.0,100,20,10.0,noise,MICE
7656,6,0.981990176224248,0.9924597853028788,7.0,100,20,10.0,noise,MICE
7657,7,1.1036069398631303,0.9902971148195224,8.0,100,20,10.0,noise,MICE
7658,8,1.0439170369059996,0.9913221214800824,9.0,100,20,10.0,noise,MICE
7659,9,1.0277982394375729,0.9915331608074156,10.0,100,20,10.0,noise,MICE
7660,0,5.733877468222267,0.7086058758601518,1.0,100,20,10.0,blocks,MICE
7661,1,4.85457396485557,0.7916599046375957,2.0,100,20,10.0,blocks,MICE
7662,2,5.529377906739636,0.7332759668355883,3.0,100,20,10.0,blocks,MICE
7663,3,5.896134544523819,0.6878912194479,4.0,100,20,10.0,blocks,MICE
7664,4,5.968212628380222,0.6814975123515205,5.0,100,20,10.0,blocks,MICE
7665,5,4.648364808477668,0.8008413570646545,6.0,100,20,10.0,blocks,MICE
7666,6,6.469080653206606,0.6475763529914581,7.0,100,20,10.0,blocks,MICE
7667,7,6.145708160618169,0.6643276927710551,8.0,100,20,10.0,blocks,MICE
7668,8,4.798251022611729,0.7995801894236829,9.0,100,20,10.0,blocks,MICE
7669,9,5.3028042539029085,0.7538997853376932,10.0,100,20,10.0,blocks,MICE
7700,0,7.761628505631141,0.5266720798141123,1.0,100,20,10.0,noise-blocks-dependence,MICE
7701,1,7.699955336752478,0.5098982980625101,2.0,100,20,10.0,noise-blocks-dependence,MICE
7702,2,6.74203315368615,0.6189105699227686,3.0,100,20,10.0,noise-blocks-dependence,MICE
7703,3,7.786767178124031,0.5055368151212573,4.0,100,20,10.0,noise-blocks-dependence,MICE
7704,4,6.990357146647857,0.5749106555694301,5.0,100,20,10.0,noise-blocks-dependence,MICE
7705,5,7.0769408000826495,0.5637164392400114,6.0,100,20,10.0,noise-blocks-dependence,MICE
7706,6,7.0781436988126325,0.5663290237118259,7.0,100,20,10.0,noise-blocks-dependence,MICE
7707,7,7.201273139957529,0.5565820528132714,8.0,100,20,10.0,noise-blocks-dependence,MICE
7708,8,8.035643154875194,0.4609125210382794,9.0,100,20,10.0,noise-blocks-dependence,MICE
7709,9,7.222740493641356,0.5736064529408763,10.0,100,20,10.0,noise-blocks-dependence,MICE
7710,0,2.214367723700863,0.9607757966464664,1.0,100,20,30.0,noise,MICE
7711,1,2.172902376793011,0.962569589346324,2.0,100,20,30.0,noise,MICE
7712,2,2.5325670252450254,0.9484826817021152,3.0,100,20,30.0,noise,MICE
7713,3,2.33985797403551,0.9558684279750014,4.0,100,20,30.0,noise,MICE
7714,4,2.305754371603738,0.9570069374747592,5.0,100,20,30.0,noise,MICE
7715,5,2.185091585449386,0.961039687648999,6.0,100,20,30.0,noise,MICE
7716,6,2.099208577663376,0.9641456245869354,7.0,100,20,30.0,noise,MICE
7717,7,2.3220185875936905,0.956101014840028,8.0,100,20,30.0,noise,MICE
7718,8,2.3268648056278787,0.9558857191622522,9.0,100,20,30.0,noise,MICE
7719,9,2.302975542912343,0.9570510955093549,10.0,100,20,30.0,noise,MICE
7720,0,7.316125075205797,0.5759487877388348,1.0,100,20,30.0,blocks,MICE
7721,1,7.152015677011149,0.5614973201705057,2.0,100,20,30.0,blocks,MICE
7722,2,7.992239847896233,0.4785541901776833,3.0,100,20,30.0,blocks,MICE
7723,3,7.536572574220332,0.5229806334614239,4.0,100,20,30.0,blocks,MICE
7724,4,7.886683947813405,0.508181001667448,5.0,100,20,30.0,blocks,MICE
7725,5,7.0558120791135845,0.5760712684701972,6.0,100,20,30.0,blocks,MICE
7726,6,7.863268640296909,0.5053019827724214,7.0,100,20,30.0,blocks,MICE
7727,7,7.990518126956536,0.5021948810186904,8.0,100,20,30.0,blocks,MICE
7728,8,6.771174327552554,0.6032563724880173,9.0,100,20,30.0,blocks,MICE
7729,9,8.49556480012182,0.4500667718281713,10.0,100,20,30.0,blocks,MICE
7760,0,8.09166574782004,0.3776186609064653,1.0,100,20,30.0,noise-blocks-dependence,MICE
7761,1,7.793143947544075,0.4160654208779138,2.0,100,20,30.0,noise-blocks-dependence,MICE
7762,2,7.4237082105430225,0.5308983726167802,3.0,100,20,30.0,noise-blocks-dependence,MICE
7763,3,7.696577984683413,0.4723076991048289,4.0,100,20,30.0,noise-blocks-dependence,MICE
7764,4,7.107087910230779,0.5389055565155669,5.0,100,20,30.0,noise-blocks-dependence,MICE
7765,5,8.353970655377314,0.3742136092457988,6.0,100,20,30.0,noise-blocks-dependence,MICE
7766,6,6.813561567262397,0.5656565730936399,7.0,100,20,30.0,noise-blocks-dependence,MICE
7767,7,7.284895891506843,0.4940775902263065,8.0,100,20,30.0,noise-blocks-dependence,MICE
7768,8,7.418973534080904,0.4854230200423181,9.0,100,20,30.0,noise-blocks-dependence,MICE
7769,9,7.099710886745061,0.5336849385298938,10.0,100,20,30.0,noise-blocks-dependence,MICE
7770,0,5.109195470373979,0.7563601169060893,1.0,100,20,50.0,noise,MICE
7771,1,5.129114947634339,0.7503046433495626,2.0,100,20,50.0,noise,MICE
7772,2,5.349830025499655,0.7294581436422973,3.0,100,20,50.0,noise,MICE
7773,3,5.44382360224687,0.7123342970965105,4.0,100,20,50.0,noise,MICE
7774,4,5.280780802091649,0.7377710467816496,5.0,100,20,50.0,noise,MICE
7775,5,5.353506317382366,0.7385366338597347,6.0,100,20,50.0,noise,MICE
7776,6,5.960853068245216,0.6579302906527459,7.0,100,20,50.0,noise,MICE
7777,7,5.221755765589123,0.7406914429726378,8.0,100,20,50.0,noise,MICE
7778,8,5.327259636038309,0.7261390581003929,9.0,100,20,50.0,noise,MICE
7779,9,5.884763578963748,0.6578941494090323,10.0,100,20,50.0,noise,MICE
7780,0,5.605709247026197,0.7072170391486354,1.0,100,20,50.0,blocks,MICE
7781,1,5.002159380420715,0.7763252517580131,2.0,100,20,50.0,blocks,MICE
7782,2,5.293685740035019,0.7470022612915679,3.0,100,20,50.0,blocks,MICE
7783,3,5.815162369199964,0.6919328187423599,4.0,100,20,50.0,blocks,MICE
7784,4,4.839453045526633,0.7876317043764633,5.0,100,20,50.0,blocks,MICE
7785,5,5.674640912488464,0.7179553182492772,6.0,100,20,50.0,blocks,MICE
7786,6,5.531166384994625,0.7299198077076832,7.0,100,20,50.0,blocks,MICE
7787,7,6.520506900979297,0.6238380411789407,8.0,100,20,50.0,blocks,MICE
7788,8,4.993540054955052,0.7685413358761093,9.0,100,20,50.0,blocks,MICE
7789,9,5.999544840950998,0.6743968545851308,10.0,100,20,50.0,blocks,MICE
7810,0,7.573825391956017,0.4211500143024837,1.0,100,20,50.0,noise-blocks-dependence,MICE
7811,1,8.041454998588689,0.3155143664939193,2.0,100,20,50.0,noise-blocks-dependence,MICE
7812,2,8.142679781977463,0.3044458078108599,3.0,100,20,50.0,noise-blocks-dependence,MICE
7813,3,8.003708637963122,0.326643441782744,4.0,100,20,50.0,noise-blocks-dependence,MICE
7814,4,8.009172334996418,0.3459389339082039,5.0,100,20,50.0,noise-blocks-dependence,MICE
7815,5,7.684340338199799,0.3677916274334776,6.0,100,20,50.0,noise-blocks-dependence,MICE
7816,6,7.573605813720746,0.3862349603975004,7.0,100,20,50.0,noise-blocks-dependence,MICE
7817,7,7.1148054283736055,0.4755611472760901,8.0,100,20,50.0,noise-blocks-dependence,MICE
7818,8,7.913215471455644,0.3396580713356102,9.0,100,20,50.0,noise-blocks-dependence,MICE
7819,9,8.254937147123128,0.3052031442509166,10.0,100,20,50.0,noise-blocks-dependence,MICE
7880,0,0.2822698937727091,0.9993334426366354,1.0,1000,4,10.0,noise,MICE
7881,1,0.2711343840799755,0.9993822210704564,2.0,1000,4,10.0,noise,MICE
7882,2,0.2575621232689939,0.9994453878220682,3.0,1000,4,10.0,noise,MICE
7883,3,0.2663344327279319,0.999405112991435,4.0,1000,4,10.0,noise,MICE
7884,4,0.2526222989336461,0.999461793452593,5.0,1000,4,10.0,noise,MICE
7885,5,0.2489591983192672,0.9994774811763828,6.0,1000,4,10.0,noise,MICE
7886,6,0.271236522160699,0.99938625804934,7.0,1000,4,10.0,noise,MICE
7887,7,0.2467718848068314,0.9994944126938594,8.0,1000,4,10.0,noise,MICE
7888,8,0.2734176962938516,0.999370407522769,9.0,1000,4,10.0,noise,MICE
