,variable,coverage,width,num_samples,overlap,noise (%),missingness,algorithm
39122,Variable_3,0.9,2.687402037444512,100,20,10.0,noise,Hierarchical approach
39123,Variable_4,0.5833333333333334,0.3494073587229182,100,20,10.0,noise,Hierarchical approach
39124,Variable_5,0.5555555555555556,0.5006636014377073,100,20,10.0,noise,Hierarchical approach
39125,Variable_6,0.4444444444444444,0.4309995841624826,100,20,10.0,noise,Hierarchical approach
39126,Variable_7,0.7777777777777778,2.101752139823356,100,20,10.0,noise,Hierarchical approach
39127,Variable_8,0.625,0.4914778340303221,100,20,10.0,noise,Hierarchical approach
39128,Variable_9,0.8181818181818182,2.5827993308705066,100,20,10.0,noise,Hierarchical approach
39129,Variable_10,0.8888888888888888,2.1837087193673925,100,20,10.0,noise,Hierarchical approach
39130,Variable_11,0.625,0.5479717284342791,100,20,10.0,noise,Hierarchical approach
39131,Variable_12,0.4444444444444444,0.706641730896108,100,20,10.0,noise,Hierarchical approach
39132,Variable_13,0.7142857142857143,1.0148900959534473,100,20,10.0,noise,Hierarchical approach
39133,Variable_14,0.6153846153846154,0.8372353988480004,100,20,10.0,noise,Hierarchical approach
39134,Variable_15,0.8571428571428571,1.6453492709441788,100,20,10.0,noise,Hierarchical approach
39135,Variable_16,0.3333333333333333,1.0849973110614264,100,20,10.0,noise,Hierarchical approach
39136,Variable_17,0.875,1.9211149082951944,100,20,10.0,noise,Hierarchical approach
39137,Variable_18,0.5555555555555556,1.4872422658720523,100,20,10.0,noise,Hierarchical approach
39138,Variable_19,0.6363636363636364,1.6845591882996664,100,20,10.0,noise,Hierarchical approach
39139,Variable_20,0.8571428571428571,1.529884990665806,100,20,10.0,noise,Hierarchical approach
39140,Variable_21,0.6875,1.7372557425157331,100,20,10.0,noise,Hierarchical approach
39141,Variable_22,0.7142857142857143,1.9750726232470135,100,20,10.0,noise,Hierarchical approach
39142,Variable_23,0.7,2.2926566589125392,100,20,10.0,noise,Hierarchical approach
39143,Variable_24,0.875,0.5015600320255478,100,20,10.0,noise,Hierarchical approach
39144,Variable_25,0.8461538461538461,0.703011611886208,100,20,10.0,noise,Hierarchical approach
39145,Variable_26,0.8,1.0028988240093877,100,20,10.0,noise,Hierarchical approach
39146,Variable_27,0.7,0.7476076875712693,100,20,10.0,noise,Hierarchical approach
39147,Variable_28,0.6666666666666666,1.28487554459487,100,20,10.0,noise,Hierarchical approach
39148,Variable_29,0.4285714285714285,1.2047195242698,100,20,10.0,noise,Hierarchical approach
39149,Variable_30,0.3571428571428571,1.1455233920340595,100,20,10.0,noise,Hierarchical approach
39150,Variable_31,0.7272727272727273,1.318806244937602,100,20,10.0,noise,Hierarchical approach
39151,Variable_32,0.75,1.3603108368969918,100,20,10.0,noise,Hierarchical approach
39152,Variable_33,0.6666666666666666,0.50559618557994,100,20,10.0,noise,Hierarchical approach
39153,Variable_34,0.8181818181818182,0.5043767788595739,100,20,10.0,noise,Hierarchical approach
39154,Variable_35,1.0,0.5236638406236714,100,20,10.0,noise,Hierarchical approach
39155,Variable_36,0.8181818181818182,0.3965625095737278,100,20,10.0,noise,Hierarchical approach
39156,Variable_37,0.5,0.4321757720354385,100,20,10.0,noise,Hierarchical approach
39157,Variable_38,0.5714285714285714,0.304165345443084,100,20,10.0,noise,Hierarchical approach
39158,Variable_39,0.8333333333333334,0.4417011234593405,100,20,10.0,noise,Hierarchical approach
39159,Variable_40,0.5833333333333334,1.7522100291285323,100,20,10.0,noise,Hierarchical approach
39160,Variable_1,,,100,20,10.0,blocks,Hierarchical approach
39161,Variable_2,0.0,1.0227378284189326,100,20,10.0,blocks,Hierarchical approach
39162,Variable_3,,,100,20,10.0,blocks,Hierarchical approach
39163,Variable_4,,,100,20,10.0,blocks,Hierarchical approach
39164,Variable_5,0.5,1.0483268705029112,100,20,10.0,blocks,Hierarchical approach
39165,Variable_6,,,100,20,10.0,blocks,Hierarchical approach
39166,Variable_7,0.58,2.098918663966205,100,20,10.0,blocks,Hierarchical approach
39167,Variable_8,0.0,0.7444029203674747,100,20,10.0,blocks,Hierarchical approach
39168,Variable_9,,,100,20,10.0,blocks,Hierarchical approach
39169,Variable_10,,,100,20,10.0,blocks,Hierarchical approach
39170,Variable_11,,,100,20,10.0,blocks,Hierarchical approach
39171,Variable_12,0.86,2.468586948904904,100,20,10.0,blocks,Hierarchical approach
39172,Variable_13,,,100,20,10.0,blocks,Hierarchical approach
39173,Variable_14,0.94,3.214749356852704,100,20,10.0,blocks,Hierarchical approach
39174,Variable_15,,,100,20,10.0,blocks,Hierarchical approach
39175,Variable_16,0.62,1.0918895801216837,100,20,10.0,blocks,Hierarchical approach
39176,Variable_17,0.76,2.377660417066361,100,20,10.0,blocks,Hierarchical approach
39177,Variable_18,0.64,2.111321087009886,100,20,10.0,blocks,Hierarchical approach
39178,Variable_19,,,100,20,10.0,blocks,Hierarchical approach
39179,Variable_20,0.66,2.7731432485469973,100,20,10.0,blocks,Hierarchical approach
39180,Variable_21,0.18,1.4793772902312634,100,20,10.0,blocks,Hierarchical approach
39181,Variable_22,0.4,2.595158175659606,100,20,10.0,blocks,Hierarchical approach
39182,Variable_23,,,100,20,10.0,blocks,Hierarchical approach
39183,Variable_24,0.72,2.2050135457153406,100,20,10.0,blocks,Hierarchical approach
39184,Variable_25,,,100,20,10.0,blocks,Hierarchical approach
39185,Variable_26,,,100,20,10.0,blocks,Hierarchical approach
39186,Variable_27,,,100,20,10.0,blocks,Hierarchical approach
39187,Variable_28,0.74,2.347310742511182,100,20,10.0,blocks,Hierarchical approach
39188,Variable_29,,,100,20,10.0,blocks,Hierarchical approach
39189,Variable_30,,,100,20,10.0,blocks,Hierarchical approach
39190,Variable_31,,,100,20,10.0,blocks,Hierarchical approach
39191,Variable_32,,,100,20,10.0,blocks,Hierarchical approach
39192,Variable_33,0.84,2.063881041418128,100,20,10.0,blocks,Hierarchical approach
39193,Variable_34,,,100,20,10.0,blocks,Hierarchical approach
39194,Variable_35,0.7,1.1922261450005762,100,20,10.0,blocks,Hierarchical approach
39195,Variable_36,0.0,0.8948610073401064,100,20,10.0,blocks,Hierarchical approach
39196,Variable_37,0.88,2.038886043659307,100,20,10.0,blocks,Hierarchical approach
39197,Variable_38,,,100,20,10.0,blocks,Hierarchical approach
39198,Variable_39,0.04,0.5910029617614975,100,20,10.0,blocks,Hierarchical approach
39199,Variable_40,0.78,2.797483034362322,100,20,10.0,blocks,Hierarchical approach
39320,Variable_1,1.0,0.7990737436024963,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39321,Variable_2,0.7758620689655172,2.5432141701176696,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39322,Variable_3,0.7142857142857143,0.6924668415715727,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39323,Variable_4,0.7037037037037037,1.6796118278511598,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39324,Variable_5,0.9090909090909092,1.8776871866204323,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39325,Variable_6,0.4814814814814814,1.4084357054709842,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39326,Variable_7,0.5555555555555556,1.7604872279138857,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39327,Variable_8,0.28,1.882233943478709,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39328,Variable_9,0.8181818181818182,2.273389533731584,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39329,Variable_10,0.6666666666666666,2.0716160044883125,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39330,Variable_11,0.875,0.8937918978125766,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39331,Variable_12,0.6415094339622641,1.8441870453778892,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39332,Variable_13,1.0,1.2391802322747243,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39333,Variable_14,0.8461538461538461,0.8423605655212726,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39334,Variable_15,0.2068965517241379,1.2961934250488634,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39335,Variable_16,0.5,1.7104959444773324,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39336,Variable_17,0.375,1.2210135332455223,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39337,Variable_18,0.7543859649122807,2.808226129021462,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39338,Variable_19,0.8181818181818182,1.616939808385112,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39339,Variable_20,0.5,1.73125969030915,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39340,Variable_21,0.8166666666666667,2.405980477431756,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39341,Variable_22,0.7142857142857143,1.3787192335729717,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39342,Variable_23,0.7,1.731271096496996,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39343,Variable_24,0.6111111111111112,2.90924880634065,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39344,Variable_25,0.5,2.0070063256666173,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39345,Variable_26,0.5,1.4742178505120502,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39346,Variable_27,0.6851851851851852,1.8219530945242297,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39347,Variable_28,0.5178571428571429,1.176944740610304,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39348,Variable_29,0.7142857142857143,2.0821646782243377,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39349,Variable_30,0.8571428571428571,1.8125871646635932,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39350,Variable_31,0.2678571428571428,1.8180074580129768,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39351,Variable_32,0.320754716981132,1.904378904436255,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39352,Variable_33,1.0,0.6071417243472502,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39353,Variable_34,0.576271186440678,1.53161479906986,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39354,Variable_35,0.7777777777777778,0.9955702373732324,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39355,Variable_36,0.6363636363636364,0.4331108686218941,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39356,Variable_37,0.7777777777777778,1.571893923516834,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39357,Variable_38,0.074074074074074,1.1547418951085782,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39358,Variable_39,0.0566037735849056,0.908329483886337,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39359,Variable_40,0.7321428571428571,2.829885822688329,100,20,10.0,noise-blocks-dependence,Hierarchical approach
39360,Variable_1,0.6333333333333333,0.92228117609871,100,20,30.0,noise,Hierarchical approach
39361,Variable_2,0.8461538461538461,2.170085576456046,100,20,30.0,noise,Hierarchical approach
39362,Variable_3,0.8275862068965517,0.5798881847364141,100,20,30.0,noise,Hierarchical approach
39363,Variable_4,0.8636363636363636,0.4492581375095926,100,20,30.0,noise,Hierarchical approach
39364,Variable_5,0.8,0.486658191506702,100,20,30.0,noise,Hierarchical approach
39365,Variable_6,0.7058823529411765,0.4545078744556986,100,20,30.0,noise,Hierarchical approach
39366,Variable_7,0.5714285714285714,1.8435597300339013,100,20,30.0,noise,Hierarchical approach
39367,Variable_8,0.7333333333333333,0.8999479252358709,100,20,30.0,noise,Hierarchical approach
39368,Variable_9,0.7333333333333333,2.0500185968941302,100,20,30.0,noise,Hierarchical approach
39369,Variable_10,0.6785714285714286,2.471144726284458,100,20,30.0,noise,Hierarchical approach
39370,Variable_11,0.8181818181818182,1.2665850954577913,100,20,30.0,noise,Hierarchical approach
39371,Variable_12,0.7666666666666667,1.1979318735918925,100,20,30.0,noise,Hierarchical approach
39372,Variable_13,0.8148148148148148,1.3598654079322547,100,20,30.0,noise,Hierarchical approach
39373,Variable_14,0.625,1.1654221476582634,100,20,30.0,noise,Hierarchical approach
39374,Variable_15,0.92,1.3063825483185891,100,20,30.0,noise,Hierarchical approach
39375,Variable_16,0.76,1.3572994014737936,100,20,30.0,noise,Hierarchical approach
39376,Variable_17,0.6521739130434783,1.449997927811521,100,20,30.0,noise,Hierarchical approach
39377,Variable_18,0.7575757575757576,1.6089463693217287,100,20,30.0,noise,Hierarchical approach
39378,Variable_19,0.76,2.204304970015311,100,20,30.0,noise,Hierarchical approach
39379,Variable_20,0.75,1.666321616199452,100,20,30.0,noise,Hierarchical approach
39380,Variable_21,0.7741935483870968,2.117126978767854,100,20,30.0,noise,Hierarchical approach
39381,Variable_22,0.75,1.4402435700033238,100,20,30.0,noise,Hierarchical approach
39382,Variable_23,0.64,0.6773700837209381,100,20,30.0,noise,Hierarchical approach
39383,Variable_24,0.896551724137931,1.182568228323305,100,20,30.0,noise,Hierarchical approach
39384,Variable_25,0.5833333333333334,1.627168401468119,100,20,30.0,noise,Hierarchical approach
39385,Variable_26,0.8,1.4615187297826326,100,20,30.0,noise,Hierarchical approach
39386,Variable_27,0.6666666666666666,0.9298225976352484,100,20,30.0,noise,Hierarchical approach
39387,Variable_28,0.8846153846153846,1.062634479415408,100,20,30.0,noise,Hierarchical approach
39388,Variable_29,0.7586206896551724,1.528120194094457,100,20,30.0,noise,Hierarchical approach
39389,Variable_30,0.6764705882352942,1.2843750557970928,100,20,30.0,noise,Hierarchical approach
39390,Variable_31,0.7241379310344828,1.230228148823573,100,20,30.0,noise,Hierarchical approach
39391,Variable_32,0.5925925925925926,1.3373931132012815,100,20,30.0,noise,Hierarchical approach
39392,Variable_33,0.71875,0.5795047078937801,100,20,30.0,noise,Hierarchical approach
39393,Variable_34,0.6818181818181818,0.6789098994484132,100,20,30.0,noise,Hierarchical approach
39394,Variable_35,0.6875,0.7117472983497857,100,20,30.0,noise,Hierarchical approach
39395,Variable_36,0.8928571428571429,0.5246343329509167,100,20,30.0,noise,Hierarchical approach
39396,Variable_37,0.9,0.690464866615617,100,20,30.0,noise,Hierarchical approach
39397,Variable_38,0.935483870967742,0.5769976248540759,100,20,30.0,noise,Hierarchical approach
39398,Variable_39,0.7391304347826086,0.491380994475469,100,20,30.0,noise,Hierarchical approach
39399,Variable_40,0.8285714285714286,2.1918417343879284,100,20,30.0,noise,Hierarchical approach
39400,Variable_1,0.4,0.8796407067165883,100,20,30.0,blocks,Hierarchical approach
39401,Variable_2,0.7,2.815573341345072,100,20,30.0,blocks,Hierarchical approach
39402,Variable_3,,,100,20,30.0,blocks,Hierarchical approach
39403,Variable_4,,,100,20,30.0,blocks,Hierarchical approach
39404,Variable_5,,,100,20,30.0,blocks,Hierarchical approach
39405,Variable_6,,,100,20,30.0,blocks,Hierarchical approach
39406,Variable_7,0.88,3.1233008487629887,100,20,30.0,blocks,Hierarchical approach
39407,Variable_8,0.4,2.091826280202901,100,20,30.0,blocks,Hierarchical approach
39408,Variable_9,,,100,20,30.0,blocks,Hierarchical approach
39409,Variable_10,,,100,20,30.0,blocks,Hierarchical approach
39410,Variable_11,,,100,20,30.0,blocks,Hierarchical approach
39411,Variable_12,0.68,2.276999565229969,100,20,30.0,blocks,Hierarchical approach
39412,Variable_13,,,100,20,30.0,blocks,Hierarchical approach
39413,Variable_14,0.64,0.8425793283048446,100,20,30.0,blocks,Hierarchical approach
39414,Variable_15,,,100,20,30.0,blocks,Hierarchical approach
39415,Variable_16,0.84,1.1705098218398378,100,20,30.0,blocks,Hierarchical approach
39416,Variable_17,0.72,2.0049271469079013,100,20,30.0,blocks,Hierarchical approach
39417,Variable_18,,,100,20,30.0,blocks,Hierarchical approach
39418,Variable_19,0.56,2.555861787995612,100,20,30.0,blocks,Hierarchical approach
39419,Variable_20,,,100,20,30.0,blocks,Hierarchical approach
39420,Variable_21,,,100,20,30.0,blocks,Hierarchical approach
39421,Variable_22,0.74,1.4145886240719332,100,20,30.0,blocks,Hierarchical approach
39422,Variable_23,,,100,20,30.0,blocks,Hierarchical approach
39423,Variable_24,0.6,1.8297136142926247,100,20,30.0,blocks,Hierarchical approach
39424,Variable_25,,,100,20,30.0,blocks,Hierarchical approach
39425,Variable_26,,,100,20,30.0,blocks,Hierarchical approach
39426,Variable_27,0.7,1.548730992341933,100,20,30.0,blocks,Hierarchical approach
39427,Variable_28,0.8,1.5120291618561967,100,20,30.0,blocks,Hierarchical approach
39428,Variable_29,0.8,2.837072434446362,100,20,30.0,blocks,Hierarchical approach
39429,Variable_30,0.7,2.6257348368598104,100,20,30.0,blocks,Hierarchical approach
39430,Variable_31,0.72,2.8964450733665057,100,20,30.0,blocks,Hierarchical approach
39431,Variable_32,0.6,2.7290894423909773,100,20,30.0,blocks,Hierarchical approach
39432,Variable_33,,,100,20,30.0,blocks,Hierarchical approach
39433,Variable_34,0.1,0.761858915627501,100,20,30.0,blocks,Hierarchical approach
39434,Variable_35,,,100,20,30.0,blocks,Hierarchical approach
39435,Variable_36,0.0,0.6976362924702388,100,20,30.0,blocks,Hierarchical approach
39436,Variable_37,,,100,20,30.0,blocks,Hierarchical approach
39437,Variable_38,,,100,20,30.0,blocks,Hierarchical approach
39438,Variable_39,,,100,20,30.0,blocks,Hierarchical approach
39439,Variable_40,0.64,1.969763740718676,100,20,30.0,blocks,Hierarchical approach
39560,Variable_1,0.8125,1.738883628260185,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39561,Variable_2,0.296875,1.7972089110854703,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39562,Variable_3,0.9655172413793104,2.1005236872596624,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39563,Variable_4,0.9,1.754588719855019,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39564,Variable_5,0.8421052631578947,1.5780324354967843,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39565,Variable_6,0.821917808219178,0.9748338528693824,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39566,Variable_7,0.6363636363636364,2.273543566654176,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39567,Variable_8,0.2647058823529412,1.5625805592677566,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39568,Variable_9,0.8412698412698413,2.111996765069596,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39569,Variable_10,0.5714285714285714,2.21848029442857,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39570,Variable_11,0.7272727272727273,1.695377029207595,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39571,Variable_12,0.6875,2.0615643371425354,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39572,Variable_13,0.8148148148148148,1.1881324755151343,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39573,Variable_14,0.8253968253968254,2.009685086088957,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39574,Variable_15,0.68,1.4121528770477518,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39575,Variable_16,0.64,1.3085283043604905,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39576,Variable_17,0.6129032258064516,2.0014007717342666,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39577,Variable_18,0.7313432835820896,2.1848911176709005,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39578,Variable_19,0.88,2.1537031929020007,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39579,Variable_20,0.6507936507936508,1.95635023713246,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39580,Variable_21,0.6129032258064516,2.3004331132274087,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39581,Variable_22,0.7142857142857143,1.6218267571084282,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39582,Variable_23,0.72,1.4854007481674747,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39583,Variable_24,0.75,1.452095688828123,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39584,Variable_25,0.9166666666666666,1.3196683010736523,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39585,Variable_26,0.6875,1.833035402606204,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39586,Variable_27,0.7213114754098361,2.52153370284776,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39587,Variable_28,0.8846153846153846,1.8347453116451788,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39588,Variable_29,0.6666666666666666,2.0517260743433536,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39589,Variable_30,0.6470588235294118,1.4703634578544196,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39590,Variable_31,0.7241379310344828,1.564960587534029,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39591,Variable_32,0.7692307692307693,2.2241138901448494,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39592,Variable_33,0.84375,0.6795518003650657,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39593,Variable_34,0.40625,1.2086975097566308,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39594,Variable_35,0.71875,0.9799779272288172,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39595,Variable_36,0.9285714285714286,0.992774593029029,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39596,Variable_37,0.5454545454545454,1.5264090162196418,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39597,Variable_38,0.7096774193548387,0.7524392839898949,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39598,Variable_39,0.5333333333333333,1.449346659062117,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39599,Variable_40,0.5757575757575758,2.438532404909816,100,20,30.0,noise-blocks-dependence,Hierarchical approach
39600,Variable_1,0.8653846153846154,1.505716243811268,100,20,50.0,noise,Hierarchical approach
39601,Variable_2,0.8043478260869565,1.0370300767013854,100,20,50.0,noise,Hierarchical approach
39602,Variable_3,0.86,2.1400941061291023,100,20,50.0,noise,Hierarchical approach
39603,Variable_4,0.8461538461538461,1.148708494880424,100,20,50.0,noise,Hierarchical approach
39604,Variable_5,0.8333333333333334,0.9241165091486646,100,20,50.0,noise,Hierarchical approach
39605,Variable_6,0.8367346938775511,0.9007097648441694,100,20,50.0,noise,Hierarchical approach
39606,Variable_7,0.6363636363636364,2.164299836767711,100,20,50.0,noise,Hierarchical approach
39607,Variable_8,0.8333333333333334,1.4252910925173905,100,20,50.0,noise,Hierarchical approach
39608,Variable_9,0.7254901960784313,1.2930952851100916,100,20,50.0,noise,Hierarchical approach
39609,Variable_10,0.5434782608695652,2.2097843859472888,100,20,50.0,noise,Hierarchical approach
39610,Variable_11,0.7727272727272727,2.034128138120864,100,20,50.0,noise,Hierarchical approach
39611,Variable_12,0.8085106382978723,1.3390706526069878,100,20,50.0,noise,Hierarchical approach
39612,Variable_13,0.8292682926829268,1.5783466459517208,100,20,50.0,noise,Hierarchical approach
39613,Variable_14,0.7647058823529411,1.650753540100834,100,20,50.0,noise,Hierarchical approach
39614,Variable_15,0.7441860465116279,1.9052863772203723,100,20,50.0,noise,Hierarchical approach
39615,Variable_16,0.7954545454545454,1.430036213951872,100,20,50.0,noise,Hierarchical approach
39616,Variable_17,0.5121951219512195,1.931975775818461,100,20,50.0,noise,Hierarchical approach
39617,Variable_18,0.7346938775510204,2.166223039405635,100,20,50.0,noise,Hierarchical approach
39618,Variable_19,0.84,1.8936659136711005,100,20,50.0,noise,Hierarchical approach
39619,Variable_20,0.7727272727272727,2.0389612233330965,100,20,50.0,noise,Hierarchical approach
39620,Variable_21,0.72,1.837698860002816,100,20,50.0,noise,Hierarchical approach
39621,Variable_22,0.72,1.9274306733341573,100,20,50.0,noise,Hierarchical approach
39622,Variable_23,0.717391304347826,1.7805917457588558,100,20,50.0,noise,Hierarchical approach
39623,Variable_24,0.6382978723404256,1.3378052992823322,100,20,50.0,noise,Hierarchical approach
39624,Variable_25,0.5370370370370371,1.7614287538412847,100,20,50.0,noise,Hierarchical approach
39625,Variable_26,0.7708333333333334,1.708680396355326,100,20,50.0,noise,Hierarchical approach
39626,Variable_27,0.7619047619047619,1.4218028445596749,100,20,50.0,noise,Hierarchical approach
39627,Variable_28,0.6862745098039216,2.4611165471789263,100,20,50.0,noise,Hierarchical approach
39628,Variable_29,0.7346938775510204,2.0035330227863213,100,20,50.0,noise,Hierarchical approach
39629,Variable_30,0.6666666666666666,1.958550441724722,100,20,50.0,noise,Hierarchical approach
39630,Variable_31,0.8275862068965517,1.8627261363500955,100,20,50.0,noise,Hierarchical approach
39631,Variable_32,0.6296296296296297,1.9696523718986283,100,20,50.0,noise,Hierarchical approach
39632,Variable_33,0.8,0.917219678929578,100,20,50.0,noise,Hierarchical approach
39633,Variable_34,0.6666666666666666,1.0394413157553375,100,20,50.0,noise,Hierarchical approach
39634,Variable_35,0.7169811320754716,1.31689791408533,100,20,50.0,noise,Hierarchical approach
39635,Variable_36,0.8,1.2514895259882586,100,20,50.0,noise,Hierarchical approach
39636,Variable_37,0.6470588235294118,0.9259528376966292,100,20,50.0,noise,Hierarchical approach
39637,Variable_38,0.8888888888888888,1.1206440016557586,100,20,50.0,noise,Hierarchical approach
39638,Variable_39,0.8333333333333334,1.0159008800634826,100,20,50.0,noise,Hierarchical approach
39639,Variable_40,0.576271186440678,1.9407735097940777,100,20,50.0,noise,Hierarchical approach
39640,Variable_1,,,100,20,50.0,blocks,Hierarchical approach
39641,Variable_2,0.0,0.8459685911256046,100,20,50.0,blocks,Hierarchical approach
39642,Variable_3,,,100,20,50.0,blocks,Hierarchical approach
39643,Variable_4,,,100,20,50.0,blocks,Hierarchical approach
39644,Variable_5,0.52,1.0807178086129614,100,20,50.0,blocks,Hierarchical approach
39645,Variable_6,0.0,0.8399545825352547,100,20,50.0,blocks,Hierarchical approach
39646,Variable_7,0.58,2.211578463909868,100,20,50.0,blocks,Hierarchical approach
39647,Variable_8,,,100,20,50.0,blocks,Hierarchical approach
39648,Variable_9,0.04,0.4871159383318215,100,20,50.0,blocks,Hierarchical approach
39649,Variable_10,,,100,20,50.0,blocks,Hierarchical approach
39650,Variable_11,0.9,3.364348797627338,100,20,50.0,blocks,Hierarchical approach
39651,Variable_12,,,100,20,50.0,blocks,Hierarchical approach
39652,Variable_13,0.72,2.654877220189364,100,20,50.0,blocks,Hierarchical approach
39653,Variable_14,0.16,1.076137294837831,100,20,50.0,blocks,Hierarchical approach
39654,Variable_15,,,100,20,50.0,blocks,Hierarchical approach
39655,Variable_16,0.6,1.210099440734036,100,20,50.0,blocks,Hierarchical approach
39656,Variable_17,,,100,20,50.0,blocks,Hierarchical approach
39657,Variable_18,,,100,20,50.0,blocks,Hierarchical approach
39658,Variable_19,0.38,1.302335197128994,100,20,50.0,blocks,Hierarchical approach
39659,Variable_20,,,100,20,50.0,blocks,Hierarchical approach
39660,Variable_21,,,100,20,50.0,blocks,Hierarchical approach
39661,Variable_22,0.72,2.413871801554912,100,20,50.0,blocks,Hierarchical approach
39662,Variable_23,0.74,2.101792802121492,100,20,50.0,blocks,Hierarchical approach
39663,Variable_24,,,100,20,50.0,blocks,Hierarchical approach
39664,Variable_25,0.62,1.3657178438011668,100,20,50.0,blocks,Hierarchical approach
39665,Variable_26,0.72,2.970089918798314,100,20,50.0,blocks,Hierarchical approach
39666,Variable_27,0.7,1.857486906926161,100,20,50.0,blocks,Hierarchical approach
39667,Variable_28,0.64,1.3785196735395058,100,20,50.0,blocks,Hierarchical approach
39668,Variable_29,,,100,20,50.0,blocks,Hierarchical approach
39669,Variable_30,,,100,20,50.0,blocks,Hierarchical approach
39670,Variable_31,0.34,1.623138673701766,100,20,50.0,blocks,Hierarchical approach
39671,Variable_32,,,100,20,50.0,blocks,Hierarchical approach
39672,Variable_33,,,100,20,50.0,blocks,Hierarchical approach
39673,Variable_34,0.84,0.5708601624322965,100,20,50.0,blocks,Hierarchical approach
39674,Variable_35,,,100,20,50.0,blocks,Hierarchical approach
39675,Variable_36,0.18,0.907916969647278,100,20,50.0,blocks,Hierarchical approach
