,variable,1-JS Divergence,1-NMSE,site,seed,algorithm
4154,DKEFS_ColorWordInterference_Inhibition_RawScore,0.70979627236216,-0.3504658222488219,CNSR 1,1,MICE
4155,DKEFS_ColorWordInterference_Switching_RawScore,0.7203653764776263,-0.4020646862881181,CNSR 1,1,MICE
4156,WASI_Vocabulary_RawScore,0.8421971935624446,-0.3730948894380348,CNSR 1,1,MICE
4157,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.8416093274967217,-0.2849345464291444,CNSR 1,1,MICE
4158,WASI_Similarities_RawScore,0.8776282452294549,-0.4259786114712247,CNSR 1,1,MICE
4159,WMS_TotalRecall_RawScore,0.9024075479619268,0.9465359532480732,CNSR 1,1,MICE
4160,WAIS3_DigitSpanForward_RawScore,0.9308862840209372,0.1954254104298923,CNSR 1,1,MICE
4161,WAIS3_BACS_SymbolCoding_RawRelative,0.4676135157514524,-0.2893108838648002,CNSR 1,1,MICE
4162,WASI_BlockDesign_RawScore,0.8258634128112814,-0.1553781582236553,CNSR 1,1,MICE
4163,VerbalFluency_Phonemic_RawScore,0.8595687221547131,-0.5090417080547862,CNSR 1,1,MICE
4164,WMS_FreeRecall_RawScore,0.88863749560512,0.6700964099514422,CNSR 1,1,MICE
4165,WMS_ImmediateStoryRecall_B_RawScore,0.9196837213520896,0.8432491185568125,CNSR 1,1,MICE
4166,GroovedPegs_Dominant_RawScore,0.7093453559597527,-0.1611916355515315,CNSR 1,1,MICE
4167,WMS_ImmediateThematicRecall_A_RawScore,0.891863600470044,-0.0936593774214353,CNSR 1,1,MICE
4168,WMS_ImmediateThematicRecall_B_RawScore,0.9632263368390735,-0.2675481757371167,CNSR 1,1,MICE
4169,Rey_BVMT_LongTerm_RawScore,0.803899261403932,-0.4727320931246717,CNSR 1,1,MICE
4170,WCTS_FailureToMaintain_RawScore,0.9460048987527938,-0.248507805325987,CNSR 1,1,MICE
4171,CaliforniaVLT_FreeRecall_RawScore,0.9822711387682214,-0.8974804517810597,CNSR 1,1,MICE
4172,WMS_ImmediateStoryRecall_A_RawScore,0.936464343823365,0.8580302563481625,CNSR 1,1,MICE
4173,WCTS_PerservativeResponses_RawScore,0.8583067795926596,0.8105492147562638,CNSR 1,1,MICE
4174,ReyOCF_Copy_RawScore,0.919961582832516,-0.6273441048150346,CNSR 1,1,MICE
4175,WAIS3_DigitSpanBackwards_RawScore,0.934612781307246,0.2577903682719547,CNSR 1,1,MICE
4176,WCTS_PerservativeError_RawScore,0.8806244220199019,0.8074149793110202,CNSR 1,1,MICE
4177,WASI_MatrixReasoning_RawScore,0.8650520113593448,-0.264209392426376,CNSR 1,1,MICE
4178,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.9108935298103276,-0.2670642107877039,CNSR 1,1,MICE
4179,WCTS_NumberCategories_RawScore,0.9613539358029276,0.3768746261823712,CNSR 1,1,MICE
4180,WAIS3_DigitSpan_RawScore,0.8942793842815341,0.6458945056418162,CNSR 1,1,MICE
4181,GroovedPegs_NDominant_RawScore,0.7553274297938248,-0.3580472794898346,CNSR 2,1,MICE
4182,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.7439765638952276,-0.4231891114406703,CNSR 2,1,MICE
4183,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.59529003696343,0.1354437099935473,CNSR 2,1,MICE
4184,DKEFS_ColorWordInterference_Inhibition_RawScore,0.7486004649209969,-0.2363661536042418,CNSR 2,1,MICE
4185,DKEFS_ColorWordInterference_Switching_RawScore,0.7779158805903477,-0.5269157959325912,CNSR 2,1,MICE
4186,WASI_Vocabulary_RawScore,0.8662559395986993,-0.170162481128127,CNSR 2,1,MICE
4187,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.8755199067206172,-0.7338525320282425,CNSR 2,1,MICE
4188,WASI_Similarities_RawScore,0.8496319865408158,-0.281216086875826,CNSR 2,1,MICE
4189,WMS_TotalRecall_RawScore,0.9017495573585156,0.9351214864034624,CNSR 2,1,MICE
4190,UPSAB_Total_RawScore,0.855398959786831,-0.8384315896867331,CNSR 2,1,MICE
4191,WAIS3_DigitSpanForward_RawScore,0.9378828280480176,0.2461178301851829,CNSR 2,1,MICE
4192,WAIS3_BACS_SymbolCoding_RawRelative,0.5440503858675803,-0.2691236010099531,CNSR 2,1,MICE
4193,WASI_BlockDesign_RawScore,0.7523715080195805,-0.1711843709199811,CNSR 2,1,MICE
4194,MCCB_Mazes_RawScore,0.9308180492751882,-0.4875379182368162,CNSR 2,1,MICE
4195,WMS_ImmediateStoryRecall_B_RawScore,0.9427647271780872,0.8530463178051968,CNSR 2,1,MICE
4196,GroovedPegs_Dominant_RawScore,0.7498482181593853,-0.1865421612401012,CNSR 2,1,MICE
4197,WMS_ImmediateThematicRecall_A_RawScore,0.9213989343446678,-0.1696926278799795,CNSR 2,1,MICE
4198,WMS_ImmediateThematicRecall_B_RawScore,0.9325524020007372,-0.1561829545101209,CNSR 2,1,MICE
4199,Rey_BVMT_LongTerm_RawScore,0.7691089120164697,-0.3598103381897024,CNSR 2,1,MICE
4200,Trailmaking_test_part_A,0.8328782726146822,-0.5371797509892269,CNSR 2,1,MICE
4201,WMS_ImmediateStoryRecall_A_RawScore,0.9222984527536474,0.8506494664658956,CNSR 2,1,MICE
4202,HVLT_Total_RawScore,0.9140948105558768,0.0706691519523451,CNSR 2,1,MICE
4203,WAIS3_DigitSpanBackwards_RawScore,0.9440291895476988,0.3212843546375724,CNSR 2,1,MICE
4204,WASI_MatrixReasoning_RawScore,0.8970384473000999,-0.3397031960791217,CNSR 2,1,MICE
4205,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.9208307188971327,-0.4253110954010133,CNSR 2,1,MICE
4206,WAIS3_DigitSpan_RawScore,0.9353990554497742,0.604880709331217,CNSR 2,1,MICE
4207,GroovedPegs_NDominant_RawScore,0.7385915909566854,-0.0382477305880826,CNSR 1,2,MICE
4208,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.7666685013247727,-0.1422391437518155,CNSR 1,2,MICE
4209,CaliforniaVLT_Total_RawScore,0.8616417500419858,0.3406729031209689,CNSR 1,2,MICE
4210,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.5272669153591558,0.3446544974466641,CNSR 1,2,MICE
4211,DKEFS_ColorWordInterference_Inhibition_RawScore,0.7485561488037831,-0.2993957755850438,CNSR 1,2,MICE
4212,DKEFS_ColorWordInterference_Switching_RawScore,0.6973809752084437,-0.3373560167678546,CNSR 1,2,MICE
4213,WASI_Vocabulary_RawScore,0.866469176400655,-0.1947352574168304,CNSR 1,2,MICE
4214,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.8323582799899143,-0.3285535569206075,CNSR 1,2,MICE
4215,WASI_Similarities_RawScore,0.8924258253023714,-0.3522364153639901,CNSR 1,2,MICE
4216,WMS_TotalRecall_RawScore,0.9089942061222248,0.9557995257050902,CNSR 1,2,MICE
4217,WAIS3_DigitSpanForward_RawScore,0.9267652081404292,0.1582196490624885,CNSR 1,2,MICE
4218,WAIS3_BACS_SymbolCoding_RawRelative,0.4729928091944133,-0.240320089949688,CNSR 1,2,MICE
4219,WASI_BlockDesign_RawScore,0.8234023765846915,-0.3023422234482289,CNSR 1,2,MICE
4220,VerbalFluency_Phonemic_RawScore,0.8723751335042331,-0.3143655616854579,CNSR 1,2,MICE
4221,WMS_FreeRecall_RawScore,0.8561575417212971,0.6700509624256055,CNSR 1,2,MICE
4222,WMS_ImmediateStoryRecall_B_RawScore,0.9267352241619126,0.8539904681562877,CNSR 1,2,MICE
4223,GroovedPegs_Dominant_RawScore,0.758103670345293,-0.0463215170390123,CNSR 1,2,MICE
4224,WMS_ImmediateThematicRecall_A_RawScore,0.92153489596669,-0.0629056991597185,CNSR 1,2,MICE
4225,WMS_ImmediateThematicRecall_B_RawScore,0.9224456486906364,-0.3073883996229813,CNSR 1,2,MICE
4226,Rey_BVMT_LongTerm_RawScore,0.803471656143598,-0.3399729427039455,CNSR 1,2,MICE
4227,WCTS_FailureToMaintain_RawScore,0.9585884083616758,-0.4496097337006426,CNSR 1,2,MICE
4228,CaliforniaVLT_FreeRecall_RawScore,0.964683242369965,-0.7515204170286705,CNSR 1,2,MICE
4229,WMS_ImmediateStoryRecall_A_RawScore,0.9474708605409587,0.871652086762518,CNSR 1,2,MICE
4230,WCTS_PerservativeResponses_RawScore,0.8503076891957295,0.7328496279978034,CNSR 1,2,MICE
4231,ReyOCF_Copy_RawScore,0.9306382092176096,-0.723754685079868,CNSR 1,2,MICE
4232,WAIS3_DigitSpanBackwards_RawScore,0.9601774518153154,0.1997167138810198,CNSR 1,2,MICE
4233,WCTS_PerservativeError_RawScore,0.868382953177978,0.787530911049629,CNSR 1,2,MICE
4234,WASI_MatrixReasoning_RawScore,0.8686627097312345,-0.2042026714664755,CNSR 1,2,MICE
4235,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.8643891166679599,-0.3490487420611592,CNSR 1,2,MICE
4236,WCTS_NumberCategories_RawScore,0.9386870689540144,0.3660939103723777,CNSR 1,2,MICE
4237,WAIS3_DigitSpan_RawScore,0.896020143834189,0.6011431219338657,CNSR 1,2,MICE
4238,GroovedPegs_NDominant_RawScore,0.754723863006321,-0.1451598139964243,CNSR 2,2,MICE
4239,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.7139611683940315,-0.6407604034520342,CNSR 2,2,MICE
4240,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.5824854435991371,0.0170502653717171,CNSR 2,2,MICE
4241,DKEFS_ColorWordInterference_Inhibition_RawScore,0.7734943831795633,-0.3128690552101927,CNSR 2,2,MICE
4242,DKEFS_ColorWordInterference_Switching_RawScore,0.7535710136216699,-0.3776950544200346,CNSR 2,2,MICE
4243,WASI_Vocabulary_RawScore,0.8482205106863183,-0.2372317880383059,CNSR 2,2,MICE
4244,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.8738037098228324,-0.4837208042722769,CNSR 2,2,MICE
4245,WASI_Similarities_RawScore,0.8849941440619347,-0.4962224737338194,CNSR 2,2,MICE
4246,WMS_TotalRecall_RawScore,0.9150197795924024,0.9490472249288768,CNSR 2,2,MICE
4247,UPSAB_Total_RawScore,0.8754360116093507,-0.9866593101332328,CNSR 2,2,MICE
4248,WAIS3_DigitSpanForward_RawScore,0.960366503380365,0.2559853978529162,CNSR 2,2,MICE
4249,WAIS3_BACS_SymbolCoding_RawRelative,0.5391777449530946,-0.3771293039879118,CNSR 2,2,MICE
4250,WASI_BlockDesign_RawScore,0.7740156037859001,-0.1274002704425512,CNSR 2,2,MICE
4251,MCCB_Mazes_RawScore,0.9212404268328536,-0.3512860302913296,CNSR 2,2,MICE
4252,WMS_ImmediateStoryRecall_B_RawScore,0.9402082058520252,0.8747666677917598,CNSR 2,2,MICE
4253,GroovedPegs_Dominant_RawScore,0.737370058385488,-0.2502639492062477,CNSR 2,2,MICE
4254,WMS_ImmediateThematicRecall_A_RawScore,0.9279151732204618,-0.2800792048833715,CNSR 2,2,MICE
4255,WMS_ImmediateThematicRecall_B_RawScore,0.9515987924435224,-0.2455061167943231,CNSR 2,2,MICE
4256,Rey_BVMT_LongTerm_RawScore,0.7633907868851667,-0.420599379951774,CNSR 2,2,MICE
4257,Trailmaking_test_part_A,0.8460525986729961,-0.5541250599242578,CNSR 2,2,MICE
4258,WMS_ImmediateStoryRecall_A_RawScore,0.91182834979893,0.8897681664895726,CNSR 2,2,MICE
4259,HVLT_Total_RawScore,0.94382440288362,0.0365230293488808,CNSR 2,2,MICE
4260,WAIS3_DigitSpanBackwards_RawScore,0.9569143337836796,0.2704022414528415,CNSR 2,2,MICE
4261,WASI_MatrixReasoning_RawScore,0.8826661104610423,-0.3022645575908347,CNSR 2,2,MICE
4262,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.8967285063537831,-0.1558148772523826,CNSR 2,2,MICE
4263,WAIS3_DigitSpan_RawScore,0.9155579539531534,0.6113347619750316,CNSR 2,2,MICE
4264,GroovedPegs_NDominant_RawScore,0.7424270482037797,-0.2874383619785352,CNSR 1,3,MICE
4265,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.7063245447719906,-0.0180423628681789,CNSR 1,3,MICE
4266,CaliforniaVLT_Total_RawScore,0.8471747140420818,0.3145640533876866,CNSR 1,3,MICE
4267,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.5131242501485478,0.4098906237107258,CNSR 1,3,MICE
4268,DKEFS_ColorWordInterference_Inhibition_RawScore,0.7155547677960734,-0.3923290612711518,CNSR 1,3,MICE
4269,DKEFS_ColorWordInterference_Switching_RawScore,0.7210937908791102,-0.1600829675615431,CNSR 1,3,MICE
4270,WASI_Vocabulary_RawScore,0.8670065054340088,-0.2331738052582623,CNSR 1,3,MICE
4271,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.8507902142304409,-0.3340172530444516,CNSR 1,3,MICE
4272,WASI_Similarities_RawScore,0.8901342636066855,-0.3239167466782298,CNSR 1,3,MICE
4273,WMS_TotalRecall_RawScore,0.8921049064389345,0.9615164732785636,CNSR 1,3,MICE
4274,WAIS3_DigitSpanForward_RawScore,0.9565219635656614,0.2372818919682217,CNSR 1,3,MICE
4275,WAIS3_BACS_SymbolCoding_RawRelative,0.5376278210503531,-0.2554836812004679,CNSR 1,3,MICE
4276,WASI_BlockDesign_RawScore,0.7904567138038358,-0.1991343018282396,CNSR 1,3,MICE
4277,VerbalFluency_Phonemic_RawScore,0.8487513132977622,-0.4406464470563438,CNSR 1,3,MICE
4278,WMS_FreeRecall_RawScore,0.8700617207663762,0.69459262637742,CNSR 1,3,MICE
4279,WMS_ImmediateStoryRecall_B_RawScore,0.9244088824310404,0.8836657221344985,CNSR 1,3,MICE
4280,GroovedPegs_Dominant_RawScore,0.740610884753993,-0.200333193916135,CNSR 1,3,MICE
4281,WMS_ImmediateThematicRecall_A_RawScore,0.9256735308260252,-0.0459179530722941,CNSR 1,3,MICE
4282,WMS_ImmediateThematicRecall_B_RawScore,0.950525921882717,-0.3073883996229813,CNSR 1,3,MICE
4283,Rey_BVMT_LongTerm_RawScore,0.8006288979603946,-0.3010553666940874,CNSR 1,3,MICE
4284,WCTS_FailureToMaintain_RawScore,0.9634324983130336,-0.3323002754820934,CNSR 1,3,MICE
4285,CaliforniaVLT_FreeRecall_RawScore,0.9532162568760164,-0.6055603822762814,CNSR 1,3,MICE
4286,WMS_ImmediateStoryRecall_A_RawScore,0.9253342575827171,0.902376882030453,CNSR 1,3,MICE
4287,WCTS_PerservativeResponses_RawScore,0.8645626585492437,0.7463154926352258,CNSR 1,3,MICE
4288,ReyOCF_Copy_RawScore,0.9374821860748156,-0.8294738730944096,CNSR 1,3,MICE
4289,WAIS3_DigitSpanBackwards_RawScore,0.9339698336906362,0.2606232294617564,CNSR 1,3,MICE
4290,WCTS_PerservativeError_RawScore,0.8702098111225405,0.8241712166099453,CNSR 1,3,MICE
4291,WASI_MatrixReasoning_RawScore,0.8903994352460928,-0.3063448623497926,CNSR 1,3,MICE
4292,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.8883440263343136,-0.3698808770568733,CNSR 1,3,MICE
4293,WCTS_NumberCategories_RawScore,0.9644051114973972,0.3186587608084059,CNSR 1,3,MICE
4294,WAIS3_DigitSpan_RawScore,0.9218832294627052,0.6388970165529366,CNSR 1,3,MICE
4295,GroovedPegs_NDominant_RawScore,0.7638886092861497,-0.2692660084928275,CNSR 2,3,MICE
4296,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.737834106619306,-0.6102429780048957,CNSR 2,3,MICE
4297,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.6030231078574348,0.0707535318521794,CNSR 2,3,MICE
4298,DKEFS_ColorWordInterference_Inhibition_RawScore,0.7673573986125971,-0.2020995548834256,CNSR 2,3,MICE
4299,DKEFS_ColorWordInterference_Switching_RawScore,0.7377649091336651,-0.2744176094692558,CNSR 2,3,MICE
4300,WASI_Vocabulary_RawScore,0.8500155568139931,-0.2743455793889449,CNSR 2,3,MICE
4301,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.8814241618519347,-0.624035738108148,CNSR 2,3,MICE
4302,WASI_Similarities_RawScore,0.865806065335138,-0.39476677960427,CNSR 2,3,MICE
4303,WMS_TotalRecall_RawScore,0.9035455016718498,0.9402776636417356,CNSR 2,3,MICE
4304,UPSAB_Total_RawScore,0.8998371573414092,-0.7392265790507024,CNSR 2,3,MICE
4305,WAIS3_DigitSpanForward_RawScore,0.9473579087113674,0.3220981012267286,CNSR 2,3,MICE
4306,WAIS3_BACS_SymbolCoding_RawRelative,0.5599392836210615,-0.2841805669031307,CNSR 2,3,MICE
4307,WASI_BlockDesign_RawScore,0.7556363493452223,-0.1256061705611095,CNSR 2,3,MICE
4308,MCCB_Mazes_RawScore,0.9206601231282884,-0.3773531001059476,CNSR 2,3,MICE
4309,WMS_ImmediateStoryRecall_B_RawScore,0.936296637934636,0.8810965983592725,CNSR 2,3,MICE
4310,GroovedPegs_Dominant_RawScore,0.7295445098117379,-0.2283540343649155,CNSR 2,3,MICE
4311,WMS_ImmediateThematicRecall_A_RawScore,0.9319802762595604,-0.2000742545781606,CNSR 2,3,MICE
4312,WMS_ImmediateThematicRecall_B_RawScore,0.9577567990996778,-0.2726041547906539,CNSR 2,3,MICE
4313,Rey_BVMT_LongTerm_RawScore,0.7669093915375462,-0.3304424766806482,CNSR 2,3,MICE
4314,Trailmaking_test_part_A,0.8289457927379471,-0.7298644092505042,CNSR 2,3,MICE
4315,WMS_ImmediateStoryRecall_A_RawScore,0.9317337036650624,0.8724108625055569,CNSR 2,3,MICE
4316,HVLT_Total_RawScore,0.9298277530529756,0.0450595599997468,CNSR 2,3,MICE
4317,WAIS3_DigitSpanBackwards_RawScore,0.926735367657488,0.254016476189962,CNSR 2,3,MICE
4318,WASI_MatrixReasoning_RawScore,0.9062807697338192,-0.3305718208380761,CNSR 2,3,MICE
4319,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.9178007657769064,-0.2399341752159283,CNSR 2,3,MICE
4320,WAIS3_DigitSpan_RawScore,0.920989478445469,0.6223832249754598,CNSR 2,3,MICE
4321,GroovedPegs_NDominant_RawScore,0.7689573454241807,-0.1563644761912792,CNSR 1,4,MICE
4322,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.6892599271747549,-0.3351153944990936,CNSR 1,4,MICE
4323,CaliforniaVLT_Total_RawScore,0.8722142388057619,0.2911514704082718,CNSR 1,4,MICE
4324,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.5393925488321056,0.3055705811704088,CNSR 1,4,MICE
4325,DKEFS_ColorWordInterference_Inhibition_RawScore,0.7239373288835745,-0.1632169548729332,CNSR 1,4,MICE
4326,DKEFS_ColorWordInterference_Switching_RawScore,0.7405981404975259,-0.2733659382406004,CNSR 1,4,MICE
4327,WASI_Vocabulary_RawScore,0.8401241511078086,-0.2016915613178134,CNSR 1,4,MICE
4328,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.8338751350436943,-0.4263869223204914,CNSR 1,4,MICE
4329,WASI_Similarities_RawScore,0.8846190307996944,-0.3162537775044358,CNSR 1,4,MICE
4330,WMS_TotalRecall_RawScore,0.8679788424538197,0.9528351825188448,CNSR 1,4,MICE
4331,WAIS3_DigitSpanForward_RawScore,0.9251606966094305,0.1969756504868675,CNSR 1,4,MICE
4332,WAIS3_BACS_SymbolCoding_RawRelative,0.4953890717828204,-0.3249313872699366,CNSR 1,4,MICE
4333,WASI_BlockDesign_RawScore,0.7890198558421799,-0.1824500857927065,CNSR 1,4,MICE
4334,VerbalFluency_Phonemic_RawScore,0.8524183562308609,-0.285397962620401,CNSR 1,4,MICE
4335,WMS_FreeRecall_RawScore,0.8845577962348267,0.6835034300732667,CNSR 1,4,MICE
4336,WMS_ImmediateStoryRecall_B_RawScore,0.9104801489572204,0.8345103934589344,CNSR 1,4,MICE
4337,GroovedPegs_Dominant_RawScore,0.7169538352514215,-0.1036400078618173,CNSR 1,4,MICE
4338,WMS_ImmediateThematicRecall_A_RawScore,0.9046421788714312,0.0191041095381929,CNSR 1,4,MICE
4339,WMS_ImmediateThematicRecall_B_RawScore,0.957922813964561,-0.175286604633009,CNSR 1,4,MICE
4340,Rey_BVMT_LongTerm_RawScore,0.7691406930183169,-0.5203747385948045,CNSR 1,4,MICE
4341,WCTS_FailureToMaintain_RawScore,0.9786693767468032,-0.3490587695133147,CNSR 1,4,MICE
4342,CaliforniaVLT_FreeRecall_RawScore,0.9693428660223188,-0.2649869678540397,CNSR 1,4,MICE
4343,WMS_ImmediateStoryRecall_A_RawScore,0.925762323957801,0.8784630019696957,CNSR 1,4,MICE
4344,WCTS_PerservativeResponses_RawScore,0.8693989714013386,0.8086918541166194,CNSR 1,4,MICE
4345,ReyOCF_Copy_RawScore,0.9101649346781548,-0.5339255770411786,CNSR 1,4,MICE
4346,WAIS3_DigitSpanBackwards_RawScore,0.9259646159493592,0.1586402266288952,CNSR 1,4,MICE
4347,WCTS_PerservativeError_RawScore,0.8909312254233923,0.8293097960482825,CNSR 1,4,MICE
4348,WASI_MatrixReasoning_RawScore,0.8617906096878112,-0.3788469295628442,CNSR 1,4,MICE
4349,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.9105611882699248,-0.4273372493837619,CNSR 1,4,MICE
4350,WCTS_NumberCategories_RawScore,0.9805232107826208,0.3919676283163622,CNSR 1,4,MICE
4351,WAIS3_DigitSpan_RawScore,0.9167055560798706,0.6543565854702287,CNSR 1,4,MICE
4352,GroovedPegs_NDominant_RawScore,0.7922210935332579,-0.2209251034178863,CNSR 2,4,MICE
4353,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.7297619979945287,-0.5743401245376742,CNSR 2,4,MICE
4354,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.6064097739255438,0.0070736444382509,CNSR 2,4,MICE
4355,DKEFS_ColorWordInterference_Inhibition_RawScore,0.7420530022410867,-0.2865888079287768,CNSR 2,4,MICE
4356,DKEFS_ColorWordInterference_Switching_RawScore,0.7444898999267657,-0.4956089749789742,CNSR 2,4,MICE
4357,WASI_Vocabulary_RawScore,0.8706328179858331,-0.1727210616317729,CNSR 2,4,MICE
4358,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.8857968495550907,-0.5816358850545074,CNSR 2,4,MICE
4359,WASI_Similarities_RawScore,0.8336778607866635,-0.3513670787494134,CNSR 2,4,MICE
4360,WMS_TotalRecall_RawScore,0.8941640005578617,0.9325636976947128,CNSR 2,4,MICE
4361,UPSAB_Total_RawScore,0.8803120446470822,-1.0681905542633685,CNSR 2,4,MICE
4362,WAIS3_DigitSpanForward_RawScore,0.9357079422348472,0.1099453963704646,CNSR 2,4,MICE
4363,WAIS3_BACS_SymbolCoding_RawRelative,0.5568513127859152,-0.2093860141321617,CNSR 2,4,MICE
4364,WASI_BlockDesign_RawScore,0.7937099056051679,0.0382616714191056,CNSR 2,4,MICE
4365,MCCB_Mazes_RawScore,0.9204103941215956,-0.4620710770034559,CNSR 2,4,MICE
4366,WMS_ImmediateStoryRecall_B_RawScore,0.9278903957720032,0.8737737375066598,CNSR 2,4,MICE
4367,GroovedPegs_Dominant_RawScore,0.7232549527818544,-0.1474645877096745,CNSR 2,4,MICE
4368,WMS_ImmediateThematicRecall_A_RawScore,0.9348893554273014,-0.1312092340622832,CNSR 2,4,MICE
4369,WMS_ImmediateThematicRecall_B_RawScore,0.960158145190175,-0.2434988547205208,CNSR 2,4,MICE
4370,Rey_BVMT_LongTerm_RawScore,0.7691582909323259,-0.3596482340783369,CNSR 2,4,MICE
4371,Trailmaking_test_part_A,0.8585708534201737,-0.5662036228624008,CNSR 2,4,MICE
4372,WMS_ImmediateStoryRecall_A_RawScore,0.911322176499226,0.8392506399689301,CNSR 2,4,MICE
4373,HVLT_Total_RawScore,0.9321193431637216,-0.0268774960468771,CNSR 2,4,MICE
4374,WAIS3_DigitSpanBackwards_RawScore,0.939033560934196,0.3419821633906833,CNSR 2,4,MICE
4375,WASI_MatrixReasoning_RawScore,0.9232241969506748,-0.3558787750775454,CNSR 2,4,MICE
4376,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.9167273607331774,-0.1110036624493722,CNSR 2,4,MICE
4377,WAIS3_DigitSpan_RawScore,0.9130087752735854,0.659576070719476,CNSR 2,4,MICE
4378,GroovedPegs_NDominant_RawScore,0.7474134770765143,-0.2493591052883785,CNSR 1,5,MICE
4379,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.7100941638593427,-0.098534026565862,CNSR 1,5,MICE
4380,CaliforniaVLT_Total_RawScore,0.8454244602288885,0.3151707134073068,CNSR 1,5,MICE
4381,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.5091174514333145,0.3430179787848504,CNSR 1,5,MICE
4382,DKEFS_ColorWordInterference_Inhibition_RawScore,0.7223037350412144,-0.3164873815265256,CNSR 1,5,MICE
4383,DKEFS_ColorWordInterference_Switching_RawScore,0.7208288364193494,-0.2429734425445808,CNSR 1,5,MICE
4384,WASI_Vocabulary_RawScore,0.8030697017596459,-0.1779606274384599,CNSR 1,5,MICE
4385,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.8378616052985273,-0.4503849246324036,CNSR 1,5,MICE
4386,WASI_Similarities_RawScore,0.8852638413081765,-0.2721639403740559,CNSR 1,5,MICE
4387,WMS_TotalRecall_RawScore,0.8583547164473321,0.955217244007792,CNSR 1,5,MICE
4388,WAIS3_DigitSpanForward_RawScore,0.9652438337672572,0.2016263706577929,CNSR 1,5,MICE
4389,WAIS3_BACS_SymbolCoding_RawRelative,0.4889839594178315,-0.2061418178281608,CNSR 1,5,MICE
4390,WASI_BlockDesign_RawScore,0.8369726837047028,-0.3397866536027254,CNSR 1,5,MICE
4391,VerbalFluency_Phonemic_RawScore,0.8624259112869144,-0.2864059623596873,CNSR 1,5,MICE
4392,WMS_FreeRecall_RawScore,0.900584089427626,0.6776406992403333,CNSR 1,5,MICE
4393,WMS_ImmediateStoryRecall_B_RawScore,0.9169453232072068,0.8927685607781215,CNSR 1,5,MICE
4394,GroovedPegs_Dominant_RawScore,0.7191473172468134,-0.1100679615996171,CNSR 1,5,MICE
4395,WMS_ImmediateThematicRecall_A_RawScore,0.9277856407238808,-0.0667132974206932,CNSR 1,5,MICE
4396,WMS_ImmediateThematicRecall_B_RawScore,0.9305394192098934,-0.3136789612891706,CNSR 1,5,MICE
4397,Rey_BVMT_LongTerm_RawScore,0.7705528018348706,-0.3837866008569794,CNSR 1,5,MICE
4398,WCTS_FailureToMaintain_RawScore,0.9495487801411376,-0.4244719926538105,CNSR 1,5,MICE
4399,CaliforniaVLT_FreeRecall_RawScore,0.9386550605418558,-0.6055603822762814,CNSR 1,5,MICE
4400,WMS_ImmediateStoryRecall_A_RawScore,0.9413153868301584,0.8876955759172033,CNSR 1,5,MICE
4401,WCTS_PerservativeResponses_RawScore,0.8428451720327679,0.7515780144475519,CNSR 1,5,MICE
4402,ReyOCF_Copy_RawScore,0.9055530525592752,-0.52395206873792,CNSR 1,5,MICE
4403,WAIS3_DigitSpanBackwards_RawScore,0.9418598838862096,0.245042492917847,CNSR 1,5,MICE
4404,WCTS_PerservativeError_RawScore,0.8920441127349613,0.8024998163700021,CNSR 1,5,MICE
4405,WASI_MatrixReasoning_RawScore,0.902144356271368,-0.1927243882804412,CNSR 1,5,MICE
4406,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.907210540121656,-0.3853369772149837,CNSR 1,5,MICE
4407,WCTS_NumberCategories_RawScore,0.9677830527496312,0.3660939103723777,CNSR 1,5,MICE
4408,WAIS3_DigitSpan_RawScore,0.8924147808803696,0.5910537190615276,CNSR 1,5,MICE
